Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-05 12:00:00,Spain,Spain,ES,118.64,159.6,78.6,61.84,entsoe.eu,false,
2022-01-05 13:00:00,Spain,Spain,ES,119.63,160.73,78.42,61.14,entsoe.eu,false,
2022-01-05 14:00:00,Spain,Spain,ES,132.72,176.14,75.86,58.03,entsoe.eu,false,
2022-01-05 15:00:00,Spain,Spain,ES,148.46,194.94,72.49,54.4,entsoe.eu,false,
2022-01-05 16:00:00,Spain,Spain,ES,165.41,215.27,68.99,50.86,entsoe.eu,false,
2022-01-05 17:00:00,Spain,Spain,ES,157.47,206.03,70.25,52.05,entsoe.eu,false,
2022-01-05 18:00:00,Spain,Spain,ES,152.71,200.24,71.13,52.98,entsoe.eu,false,
2022-01-05 19:00:00,Spain,Spain,ES,158.89,207.84,69.97,51.18,entsoe.eu,false,
2022-01-05 20:00:00,Spain,Spain,ES,165.1,215.11,68.93,49.47,entsoe.eu,false,
2022-01-05 21:00:00,Spain,Spain,ES,172.93,224.66,67.5,45.64,entsoe.eu,false,
2022-01-05 22:00:00,Spain,Spain,ES,177.57,228.93,67.26,43.18,entsoe.eu,false,
2022-01-05 23:00:00,Spain,Spain,ES,177.95,228.41,67.92,43.96,entsoe.eu,false,
2022-01-06 00:00:00,Spain,Spain,ES,173.28,222.22,69.64,46.05,entsoe.eu,false,
2022-01-06 01:00:00,Spain,Spain,ES,171.45,219.7,70.31,46.97,entsoe.eu,false,
2022-01-06 02:00:00,Spain,Spain,ES,175.05,224.31,69.3,46.16,entsoe.eu,false,
2022-01-06 03:00:00,Spain,Spain,ES,174.15,223.2,69.5,46.03,entsoe.eu,false,
2022-01-06 04:00:00,Spain,Spain,ES,176.78,226.64,68.84,45.48,entsoe.eu,false,
2022-01-06 05:00:00,Spain,Spain,ES,180.04,231.06,67.79,44.63,entsoe.eu,false,
2022-01-06 06:00:00,Spain,Spain,ES,175.38,225.78,68.41,45.34,entsoe.eu,false,
2022-01-06 07:00:00,Spain,Spain,ES,164.11,212.45,70.5,47.56,entsoe.eu,false,
2022-01-06 08:00:00,Spain,Spain,ES,135.24,178.36,76.51,53.9,entsoe.eu,false,
2022-01-06 09:00:00,Spain,Spain,ES,124.23,166.43,78.58,57.51,entsoe.eu,false,
2022-01-06 10:00:00,Spain,Spain,ES,118.58,160.25,79.57,59.09,entsoe.eu,false,
2022-01-06 11:00:00,Spain,Spain,ES,118.33,160.25,79.64,59.19,entsoe.eu,false,
2022-01-06 12:00:00,Spain,Spain,ES,117.56,159.08,79.87,59.83,entsoe.eu,false,
2022-01-06 13:00:00,Spain,Spain,ES,119.77,161.4,79.46,60.31,entsoe.eu,false,
2022-01-06 14:00:00,Spain,Spain,ES,121.12,162.41,79.5,60.46,entsoe.eu,false,
2022-01-06 15:00:00,Spain,Spain,ES,133.4,176.37,76.92,57.6,entsoe.eu,false,
2022-01-06 16:00:00,Spain,Spain,ES,155.96,202.45,72.26,51.6,entsoe.eu,false,
2022-01-06 17:00:00,Spain,Spain,ES,146.78,191.41,73.66,52.36,entsoe.eu,false,
2022-01-06 18:00:00,Spain,Spain,ES,143.0,187.05,74.2,52.81,entsoe.eu,false,
2022-01-06 19:00:00,Spain,Spain,ES,143.03,187.13,74.15,52.32,entsoe.eu,false,
2022-01-06 20:00:00,Spain,Spain,ES,143.19,187.01,74.12,48.73,entsoe.eu,false,
2022-01-06 21:00:00,Spain,Spain,ES,149.9,194.83,72.94,47.39,entsoe.eu,false,
2022-01-06 22:00:00,Spain,Spain,ES,162.69,210.04,70.79,45.77,entsoe.eu,false,
2022-01-06 23:00:00,Spain,Spain,ES,176.96,227.23,68.04,43.27,entsoe.eu,false,
2022-01-07 00:00:00,Spain,Spain,ES,180.47,231.28,67.78,43.37,entsoe.eu,false,
2022-01-07 01:00:00,Spain,Spain,ES,183.56,235.2,67.43,43.87,entsoe.eu,false,
2022-01-07 02:00:00,Spain,Spain,ES,168.97,217.53,70.13,42.51,entsoe.eu,false,
2022-01-07 03:00:00,Spain,Spain,ES,170.4,219.06,69.8,42.36,entsoe.eu,false,
2022-01-07 04:00:00,Spain,Spain,ES,177.16,227.35,68.52,43.91,entsoe.eu,false,
2022-01-07 05:00:00,Spain,Spain,ES,181.85,233.19,67.39,44.73,entsoe.eu,false,
2022-01-07 06:00:00,Spain,Spain,ES,177.32,229.19,67.0,45.64,entsoe.eu,false,
2022-01-07 07:00:00,Spain,Spain,ES,162.9,212.27,69.56,49.27,entsoe.eu,false,
2022-01-07 08:00:00,Spain,Spain,ES,147.94,195.08,72.24,52.92,entsoe.eu,false,
2022-01-07 09:00:00,Spain,Spain,ES,141.19,187.67,73.65,55.54,entsoe.eu,false,
2022-01-07 10:00:00,Spain,Spain,ES,128.35,172.84,76.32,58.29,entsoe.eu,false,
2022-01-07 11:00:00,Spain,Spain,ES,124.97,168.75,77.05,59.26,entsoe.eu,false,
2022-01-07 12:00:00,Spain,Spain,ES,123.09,166.51,77.57,59.71,entsoe.eu,false,
2022-01-07 13:00:00,Spain,Spain,ES,126.85,171.11,76.74,59.15,entsoe.eu,false,
2022-01-07 14:00:00,Spain,Spain,ES,123.33,165.02,77.6,59.72,entsoe.eu,false,
2022-01-07 15:00:00,Spain,Spain,ES,138.79,183.16,74.06,56.45,entsoe.eu,false,
2022-01-07 16:00:00,Spain,Spain,ES,167.74,217.15,67.88,49.32,entsoe.eu,false,
2022-01-07 17:00:00,Spain,Spain,ES,177.37,228.74,65.46,46.6,entsoe.eu,false,
2022-01-07 18:00:00,Spain,Spain,ES,175.36,228.2,65.62,46.39,entsoe.eu,false,
2022-01-07 19:00:00,Spain,Spain,ES,175.65,228.41,65.51,44.3,entsoe.eu,false,
2022-01-07 20:00:00,Spain,Spain,ES,170.79,222.43,66.68,44.15,entsoe.eu,false,
2022-01-07 21:00:00,Spain,Spain,ES,173.13,224.85,66.84,42.72,entsoe.eu,false,
2022-01-07 22:00:00,Spain,Spain,ES,169.0,219.54,68.05,43.84,entsoe.eu,false,
2022-01-07 23:00:00,Spain,Spain,ES,173.01,223.09,68.58,42.88,entsoe.eu,false,
2022-01-08 00:00:00,Spain,Spain,ES,170.5,219.51,69.79,43.04,entsoe.eu,false,
2022-01-08 01:00:00,Spain,Spain,ES,166.14,213.68,71.14,44.15,entsoe.eu,false,
2022-01-08 02:00:00,Spain,Spain,ES,165.62,212.88,71.35,44.2,entsoe.eu,false,
2022-01-08 03:00:00,Spain,Spain,ES,160.48,206.38,72.54,45.45,entsoe.eu,false,
2022-01-08 04:00:00,Spain,Spain,ES,156.58,201.57,73.29,46.53,entsoe.eu,false,
2022-01-08 05:00:00,Spain,Spain,ES,158.05,203.79,72.71,47.15,entsoe.eu,false,
2022-01-08 06:00:00,Spain,Spain,ES,150.11,194.72,73.97,48.18,entsoe.eu,false,
2022-01-08 07:00:00,Spain,Spain,ES,136.87,179.36,76.34,49.53,entsoe.eu,false,
2022-01-08 08:00:00,Spain,Spain,ES,120.81,160.66,79.62,54.1,entsoe.eu,false,
2022-01-08 09:00:00,Spain,Spain,ES,107.65,145.85,81.93,59.08,entsoe.eu,false,
2022-01-08 10:00:00,Spain,Spain,ES,103.66,141.43,82.53,61.05,entsoe.eu,false,
2022-01-08 11:00:00,Spain,Spain,ES,100.49,137.72,83.05,62.52,entsoe.eu,false,
2022-01-08 12:00:00,Spain,Spain,ES,99.35,136.09,83.23,61.38,entsoe.eu,false,
2022-01-08 13:00:00,Spain,Spain,ES,95.33,130.98,83.92,62.43,entsoe.eu,false,
2022-01-08 14:00:00,Spain,Spain,ES,96.23,131.57,83.96,62.84,entsoe.eu,false,
2022-01-08 15:00:00,Spain,Spain,ES,98.16,133.3,83.66,60.73,entsoe.eu,false,
2022-01-08 16:00:00,Spain,Spain,ES,107.45,143.75,81.94,58.65,entsoe.eu,false,
2022-01-08 17:00:00,Spain,Spain,ES,100.56,134.45,83.33,59.48,entsoe.eu,false,
2022-01-08 18:00:00,Spain,Spain,ES,95.39,128.15,84.22,61.18,entsoe.eu,false,
2022-01-08 19:00:00,Spain,Spain,ES,93.01,125.3,84.62,61.75,entsoe.eu,false,
2022-01-08 20:00:00,Spain,Spain,ES,93.65,126.07,84.62,61.32,entsoe.eu,false,
2022-01-08 21:00:00,Spain,Spain,ES,93.83,126.54,84.57,60.53,entsoe.eu,false,
2022-01-08 22:00:00,Spain,Spain,ES,94.27,127.54,84.21,60.8,entsoe.eu,false,
2022-01-08 23:00:00,Spain,Spain,ES,108.54,144.43,81.45,59.32,entsoe.eu,false,
2022-01-09 00:00:00,Spain,Spain,ES,111.47,148.2,80.72,60.9,entsoe.eu,false,
2022-01-09 01:00:00,Spain,Spain,ES,113.95,151.16,80.22,60.41,entsoe.eu,false,
2022-01-09 02:00:00,Spain,Spain,ES,112.92,149.74,80.65,60.46,entsoe.eu,false,
2022-01-09 03:00:00,Spain,Spain,ES,104.32,139.78,82.04,61.72,entsoe.eu,false,
2022-01-09 04:00:00,Spain,Spain,ES,104.54,140.22,81.85,61.73,entsoe.eu,false,
2022-01-09 05:00:00,Spain,Spain,ES,105.73,141.87,81.48,61.28,entsoe.eu,false,
2022-01-09 06:00:00,Spain,Spain,ES,115.42,153.14,79.73,59.68,entsoe.eu,false,
2022-01-09 07:00:00,Spain,Spain,ES,111.66,148.76,80.41,60.23,entsoe.eu,false,
2022-01-09 08:00:00,Spain,Spain,ES,103.73,139.71,82.1,62.3,entsoe.eu,false,
2022-01-09 09:00:00,Spain,Spain,ES,87.72,121.36,85.07,66.25,entsoe.eu,false,
2022-01-09 10:00:00,Spain,Spain,ES,84.48,117.52,85.94,67.96,entsoe.eu,false,
2022-01-09 11:00:00,Spain,Spain,ES,80.81,113.27,86.6,69.04,entsoe.eu,false,
2022-01-09 12:00:00,Spain,Spain,ES,81.55,113.83,86.45,69.44,entsoe.eu,false,
2022-01-09 13:00:00,Spain,Spain,ES,83.09,115.42,86.19,69.39,entsoe.eu,false,
2022-01-09 14:00:00,Spain,Spain,ES,76.38,107.42,87.44,70.26,entsoe.eu,false,
2022-01-09 15:00:00,Spain,Spain,ES,83.6,115.19,86.37,69.01,entsoe.eu,false,
2022-01-09 16:00:00,Spain,Spain,ES,94.75,127.62,84.47,66.08,entsoe.eu,false,
2022-01-09 17:00:00,Spain,Spain,ES,92.33,124.46,84.74,66.13,entsoe.eu,false,
2022-01-09 18:00:00,Spain,Spain,ES,91.57,123.4,84.82,66.54,entsoe.eu,false,
2022-01-09 19:00:00,Spain,Spain,ES,88.78,119.95,85.33,67.45,entsoe.eu,false,
2022-01-09 20:00:00,Spain,Spain,ES,90.78,122.5,85.06,66.35,entsoe.eu,false,
2022-01-09 21:00:00,Spain,Spain,ES,93.01,125.36,84.7,65.33,entsoe.eu,false,
2022-01-09 22:00:00,Spain,Spain,ES,101.96,136.09,83.04,63.05,entsoe.eu,false,
2022-01-09 23:00:00,Spain,Spain,ES,122.11,159.96,79.33,59.3,entsoe.eu,false,
2022-01-10 00:00:00,Spain,Spain,ES,117.77,155.26,79.77,59.28,entsoe.eu,false,
2022-01-10 01:00:00,Spain,Spain,ES,119.7,157.56,79.42,58.72,entsoe.eu,false,
2022-01-10 02:00:00,Spain,Spain,ES,128.74,168.19,77.86,57.03,entsoe.eu,false,
2022-01-10 03:00:00,Spain,Spain,ES,128.29,168.05,77.77,56.41,entsoe.eu,false,
2022-01-10 04:00:00,Spain,Spain,ES,135.4,176.9,76.1,54.84,entsoe.eu,false,
2022-01-10 05:00:00,Spain,Spain,ES,147.54,191.96,73.22,52.92,entsoe.eu,false,
2022-01-10 06:00:00,Spain,Spain,ES,147.49,193.52,71.85,52.76,entsoe.eu,false,
2022-01-10 07:00:00,Spain,Spain,ES,152.01,199.47,70.47,52.08,entsoe.eu,false,
2022-01-10 08:00:00,Spain,Spain,ES,147.99,194.84,71.29,53.39,entsoe.eu,false,
2022-01-10 09:00:00,Spain,Spain,ES,142.37,188.48,72.44,55.18,entsoe.eu,false,
2022-01-10 10:00:00,Spain,Spain,ES,137.77,183.39,73.4,56.53,entsoe.eu,false,
2022-01-10 11:00:00,Spain,Spain,ES,133.42,178.26,74.36,57.68,entsoe.eu,false,
2022-01-10 12:00:00,Spain,Spain,ES,133.46,178.5,74.41,57.61,entsoe.eu,false,
2022-01-10 13:00:00,Spain,Spain,ES,135.19,180.8,74.05,57.03,entsoe.eu,false,
2022-01-10 14:00:00,Spain,Spain,ES,136.43,182.22,73.8,56.72,entsoe.eu,false,
2022-01-10 15:00:00,Spain,Spain,ES,139.02,185.0,73.44,55.61,entsoe.eu,false,
2022-01-10 16:00:00,Spain,Spain,ES,154.4,203.02,70.08,51.41,entsoe.eu,false,
2022-01-10 17:00:00,Spain,Spain,ES,155.84,204.12,69.67,51.3,entsoe.eu,false,
2022-01-10 18:00:00,Spain,Spain,ES,150.75,197.72,70.67,52.87,entsoe.eu,false,
2022-01-10 19:00:00,Spain,Spain,ES,157.7,206.22,69.32,50.31,entsoe.eu,false,
2022-01-10 20:00:00,Spain,Spain,ES,160.77,210.03,68.74,46.38,entsoe.eu,false,
2022-01-10 21:00:00,Spain,Spain,ES,163.73,213.5,68.42,46.04,entsoe.eu,false,
2022-01-10 22:00:00,Spain,Spain,ES,168.26,218.91,67.8,44.58,entsoe.eu,false,
2022-01-10 23:00:00,Spain,Spain,ES,164.02,213.66,69.03,46.0,entsoe.eu,false,
2022-01-11 00:00:00,Spain,Spain,ES,165.68,215.31,68.97,45.37,entsoe.eu,false,
2022-01-11 01:00:00,Spain,Spain,ES,163.44,213.39,68.98,44.87,entsoe.eu,false,
2022-01-11 02:00:00,Spain,Spain,ES,163.2,213.02,69.03,43.52,entsoe.eu,false,
2022-01-11 03:00:00,Spain,Spain,ES,164.55,214.67,68.85,44.22,entsoe.eu,false,
2022-01-11 04:00:00,Spain,Spain,ES,170.74,222.16,67.52,43.08,entsoe.eu,false,
2022-01-11 05:00:00,Spain,Spain,ES,175.5,228.98,65.65,43.07,entsoe.eu,false,
2022-01-11 06:00:00,Spain,Spain,ES,181.97,237.97,63.18,43.03,entsoe.eu,false,
2022-01-11 07:00:00,Spain,Spain,ES,179.16,235.17,63.21,44.05,entsoe.eu,false,
2022-01-11 08:00:00,Spain,Spain,ES,171.24,226.23,64.69,45.72,entsoe.eu,false,
2022-01-11 09:00:00,Spain,Spain,ES,158.91,211.91,67.45,48.79,entsoe.eu,false,
2022-01-11 10:00:00,Spain,Spain,ES,154.32,206.39,68.45,50.1,entsoe.eu,false,
2022-01-11 11:00:00,Spain,Spain,ES,151.14,202.58,69.12,51.08,entsoe.eu,false,
2022-01-11 12:00:00,Spain,Spain,ES,147.14,197.36,70.1,52.33,entsoe.eu,false,
2022-01-11 13:00:00,Spain,Spain,ES,143.58,193.03,70.93,53.06,entsoe.eu,false,
2022-01-11 14:00:00,Spain,Spain,ES,142.61,191.69,71.21,53.32,entsoe.eu,false,
2022-01-11 15:00:00,Spain,Spain,ES,149.57,199.1,69.81,51.59,entsoe.eu,false,
2022-01-11 16:00:00,Spain,Spain,ES,161.66,213.1,67.26,48.31,entsoe.eu,false,
2022-01-11 17:00:00,Spain,Spain,ES,165.53,217.18,66.26,47.1,entsoe.eu,false,
2022-01-11 18:00:00,Spain,Spain,ES,162.5,213.29,66.63,47.85,entsoe.eu,false,
2022-01-11 19:00:00,Spain,Spain,ES,160.1,211.22,67.1,48.54,entsoe.eu,false,
2022-01-11 20:00:00,Spain,Spain,ES,164.42,216.59,66.29,46.79,entsoe.eu,false,
2022-01-11 21:00:00,Spain,Spain,ES,165.51,217.84,66.28,45.89,entsoe.eu,false,
2022-01-11 22:00:00,Spain,Spain,ES,158.35,208.52,68.4,46.7,entsoe.eu,false,
2022-01-11 23:00:00,Spain,Spain,ES,158.27,206.58,69.65,48.14,entsoe.eu,false,
2022-01-12 00:00:00,Spain,Spain,ES,161.86,210.74,69.12,47.23,entsoe.eu,false,
2022-01-12 01:00:00,Spain,Spain,ES,165.76,215.37,68.43,46.06,entsoe.eu,false,
2022-01-12 02:00:00,Spain,Spain,ES,162.38,211.3,69.19,46.2,entsoe.eu,false,
2022-01-12 03:00:00,Spain,Spain,ES,160.1,208.41,69.73,46.91,entsoe.eu,false,
2022-01-12 04:00:00,Spain,Spain,ES,159.32,207.81,69.45,46.99,entsoe.eu,false,
