Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-02 21:00:00,Spain,Spain,ES,151.53,196.35,71.27,45.7,entsoe.eu,false,
2023-01-02 22:00:00,Spain,Spain,ES,148.97,193.49,71.76,44.89,entsoe.eu,false,
2023-01-02 23:00:00,Spain,Spain,ES,135.94,180.28,72.79,40.92,entsoe.eu,false,
2023-01-03 00:00:00,Spain,Spain,ES,126.72,169.13,74.67,39.95,entsoe.eu,false,
2023-01-03 01:00:00,Spain,Spain,ES,130.35,173.74,73.89,41.49,entsoe.eu,false,
2023-01-03 02:00:00,Spain,Spain,ES,133.26,177.32,73.3,41.5,entsoe.eu,false,
2023-01-03 03:00:00,Spain,Spain,ES,133.4,177.68,73.22,41.73,entsoe.eu,false,
2023-01-03 04:00:00,Spain,Spain,ES,135.6,180.87,72.4,42.05,entsoe.eu,false,
2023-01-03 05:00:00,Spain,Spain,ES,134.54,179.2,72.99,44.45,entsoe.eu,false,
2023-01-03 06:00:00,Spain,Spain,ES,145.15,190.87,71.51,45.68,entsoe.eu,false,
2023-01-03 07:00:00,Spain,Spain,ES,153.16,199.56,70.33,46.54,entsoe.eu,false,
2023-01-03 08:00:00,Spain,Spain,ES,156.88,203.17,70.3,47.94,entsoe.eu,false,
2023-01-03 09:00:00,Spain,Spain,ES,148.81,195.54,71.31,49.29,entsoe.eu,false,
2023-01-03 10:00:00,Spain,Spain,ES,135.23,180.62,73.66,51.44,entsoe.eu,false,
2023-01-03 11:00:00,Spain,Spain,ES,127.12,171.3,75.09,52.7,entsoe.eu,false,
2023-01-03 12:00:00,Spain,Spain,ES,122.26,165.24,76.34,53.86,entsoe.eu,false,
2023-01-03 13:00:00,Spain,Spain,ES,120.73,164.09,76.28,53.57,entsoe.eu,false,
2023-01-03 14:00:00,Spain,Spain,ES,117.55,160.63,76.93,53.97,entsoe.eu,false,
2023-01-03 15:00:00,Spain,Spain,ES,129.94,175.63,74.09,50.92,entsoe.eu,false,
2023-01-03 16:00:00,Spain,Spain,ES,158.71,208.9,68.18,44.83,entsoe.eu,false,
2023-01-03 17:00:00,Spain,Spain,ES,171.9,222.12,66.45,44.15,entsoe.eu,false,
2023-01-03 18:00:00,Spain,Spain,ES,173.26,223.41,66.17,44.55,entsoe.eu,false,
2023-01-03 19:00:00,Spain,Spain,ES,173.78,224.29,65.88,43.84,entsoe.eu,false,
2023-01-03 20:00:00,Spain,Spain,ES,173.6,224.43,65.63,43.13,entsoe.eu,false,
2023-01-03 21:00:00,Spain,Spain,ES,159.94,208.06,68.33,41.75,entsoe.eu,false,
2023-01-03 22:00:00,Spain,Spain,ES,141.32,186.13,71.85,40.26,entsoe.eu,false,
2023-01-03 23:00:00,Spain,Spain,ES,127.52,169.73,74.83,39.67,entsoe.eu,false,
2023-01-04 00:00:00,Spain,Spain,ES,113.63,152.58,78.05,41.17,entsoe.eu,false,
2023-01-04 01:00:00,Spain,Spain,ES,109.06,147.26,78.87,41.25,entsoe.eu,false,
2023-01-04 02:00:00,Spain,Spain,ES,108.04,145.88,79.15,41.25,entsoe.eu,false,
2023-01-04 03:00:00,Spain,Spain,ES,108.46,146.46,79.09,41.25,entsoe.eu,false,
2023-01-04 04:00:00,Spain,Spain,ES,107.49,145.1,79.3,42.36,entsoe.eu,false,
2023-01-04 05:00:00,Spain,Spain,ES,110.4,148.2,78.79,43.26,entsoe.eu,false,
2023-01-04 06:00:00,Spain,Spain,ES,123.33,163.13,76.3,44.25,entsoe.eu,false,
2023-01-04 07:00:00,Spain,Spain,ES,142.64,185.43,73.23,46.9,entsoe.eu,false,
2023-01-04 08:00:00,Spain,Spain,ES,141.11,183.58,73.97,49.79,entsoe.eu,false,
2023-01-04 09:00:00,Spain,Spain,ES,132.36,174.67,75.5,52.85,entsoe.eu,false,
2023-01-04 10:00:00,Spain,Spain,ES,120.25,160.9,77.86,55.36,entsoe.eu,false,
2023-01-04 11:00:00,Spain,Spain,ES,119.14,160.75,77.58,54.55,entsoe.eu,false,
2023-01-04 12:00:00,Spain,Spain,ES,116.57,158.51,77.7,53.48,entsoe.eu,false,
2023-01-04 13:00:00,Spain,Spain,ES,114.23,155.92,78.24,54.77,entsoe.eu,false,
2023-01-04 14:00:00,Spain,Spain,ES,111.31,152.59,78.83,54.93,entsoe.eu,false,
2023-01-04 15:00:00,Spain,Spain,ES,116.32,158.71,77.27,51.26,entsoe.eu,false,
2023-01-04 16:00:00,Spain,Spain,ES,142.98,188.83,72.1,44.92,entsoe.eu,false,
2023-01-04 17:00:00,Spain,Spain,ES,158.28,204.95,69.76,44.46,entsoe.eu,false,
2023-01-04 18:00:00,Spain,Spain,ES,159.21,205.87,69.52,43.7,entsoe.eu,false,
2023-01-04 19:00:00,Spain,Spain,ES,154.57,200.13,70.43,43.16,entsoe.eu,false,
2023-01-04 20:00:00,Spain,Spain,ES,150.86,195.8,71.06,42.9,entsoe.eu,false,
2023-01-04 21:00:00,Spain,Spain,ES,146.02,190.31,71.81,42.36,entsoe.eu,false,
2023-01-04 22:00:00,Spain,Spain,ES,140.47,183.67,72.84,42.49,entsoe.eu,false,
2023-01-04 23:00:00,Spain,Spain,ES,124.98,166.12,75.3,39.36,entsoe.eu,false,
2023-01-05 00:00:00,Spain,Spain,ES,113.79,154.42,76.29,37.08,entsoe.eu,false,
2023-01-05 01:00:00,Spain,Spain,ES,111.07,151.43,76.68,37.46,entsoe.eu,false,
2023-01-05 02:00:00,Spain,Spain,ES,108.95,148.93,77.15,37.05,entsoe.eu,false,
2023-01-05 03:00:00,Spain,Spain,ES,110.0,150.55,76.89,36.88,entsoe.eu,false,
2023-01-05 04:00:00,Spain,Spain,ES,109.26,149.62,77.13,37.4,entsoe.eu,false,
2023-01-05 05:00:00,Spain,Spain,ES,121.33,164.32,74.75,38.94,entsoe.eu,false,
2023-01-05 06:00:00,Spain,Spain,ES,149.1,196.67,69.66,43.34,entsoe.eu,false,
2023-01-05 07:00:00,Spain,Spain,ES,158.23,206.88,68.09,44.81,entsoe.eu,false,
2023-01-05 08:00:00,Spain,Spain,ES,155.91,204.16,68.74,46.62,entsoe.eu,false,
2023-01-05 09:00:00,Spain,Spain,ES,136.42,182.04,72.54,50.72,entsoe.eu,false,
2023-01-05 10:00:00,Spain,Spain,ES,121.74,165.9,75.13,52.94,entsoe.eu,false,
2023-01-05 11:00:00,Spain,Spain,ES,116.04,160.53,75.87,53.08,entsoe.eu,false,
2023-01-05 12:00:00,Spain,Spain,ES,111.72,155.45,76.7,53.75,entsoe.eu,false,
2023-01-05 13:00:00,Spain,Spain,ES,109.14,152.19,77.32,54.16,entsoe.eu,false,
2023-01-05 14:00:00,Spain,Spain,ES,111.14,154.49,76.97,53.32,entsoe.eu,false,
2023-01-05 15:00:00,Spain,Spain,ES,123.32,168.64,74.38,50.68,entsoe.eu,false,
2023-01-05 16:00:00,Spain,Spain,ES,156.48,207.04,67.73,43.91,entsoe.eu,false,
2023-01-05 17:00:00,Spain,Spain,ES,177.63,231.34,63.62,40.4,entsoe.eu,false,
2023-01-05 18:00:00,Spain,Spain,ES,178.6,232.7,63.19,40.26,entsoe.eu,false,
2023-01-05 19:00:00,Spain,Spain,ES,176.94,230.67,63.47,40.09,entsoe.eu,false,
2023-01-05 20:00:00,Spain,Spain,ES,176.2,229.95,63.52,40.3,entsoe.eu,false,
2023-01-05 21:00:00,Spain,Spain,ES,177.25,231.51,63.02,38.95,entsoe.eu,false,
2023-01-05 22:00:00,Spain,Spain,ES,177.81,232.55,62.69,36.91,entsoe.eu,false,
2023-01-05 23:00:00,Spain,Spain,ES,144.9,191.34,70.69,38.36,entsoe.eu,false,
2023-01-06 00:00:00,Spain,Spain,ES,125.15,167.03,75.09,38.64,entsoe.eu,false,
2023-01-06 01:00:00,Spain,Spain,ES,126.83,170.19,74.13,37.95,entsoe.eu,false,
2023-01-06 02:00:00,Spain,Spain,ES,127.9,171.11,74.38,37.53,entsoe.eu,false,
2023-01-06 03:00:00,Spain,Spain,ES,122.76,163.99,75.89,37.01,entsoe.eu,false,
2023-01-06 04:00:00,Spain,Spain,ES,132.25,176.2,73.68,38.32,entsoe.eu,false,
2023-01-06 05:00:00,Spain,Spain,ES,133.46,177.96,72.93,40.53,entsoe.eu,false,
2023-01-06 06:00:00,Spain,Spain,ES,128.42,172.74,73.21,42.31,entsoe.eu,false,
2023-01-06 07:00:00,Spain,Spain,ES,123.3,166.57,74.1,43.58,entsoe.eu,false,
2023-01-06 08:00:00,Spain,Spain,ES,110.54,149.82,77.9,49.34,entsoe.eu,false,
2023-01-06 09:00:00,Spain,Spain,ES,88.23,123.81,82.85,55.85,entsoe.eu,false,
2023-01-06 10:00:00,Spain,Spain,ES,75.83,110.34,85.08,58.2,entsoe.eu,false,
2023-01-06 11:00:00,Spain,Spain,ES,71.37,106.19,85.48,58.36,entsoe.eu,false,
2023-01-06 12:00:00,Spain,Spain,ES,68.45,103.04,85.89,58.94,entsoe.eu,false,
2023-01-06 13:00:00,Spain,Spain,ES,68.33,103.33,85.63,58.95,entsoe.eu,false,
2023-01-06 14:00:00,Spain,Spain,ES,70.63,106.19,85.09,58.6,entsoe.eu,false,
2023-01-06 15:00:00,Spain,Spain,ES,71.71,106.55,85.12,57.73,entsoe.eu,false,
2023-01-06 16:00:00,Spain,Spain,ES,96.23,134.04,80.33,53.13,entsoe.eu,false,
2023-01-06 17:00:00,Spain,Spain,ES,118.34,158.68,76.28,50.14,entsoe.eu,false,
2023-01-06 18:00:00,Spain,Spain,ES,114.86,153.43,77.44,52.96,entsoe.eu,false,
2023-01-06 19:00:00,Spain,Spain,ES,111.93,149.53,78.19,54.25,entsoe.eu,false,
2023-01-06 20:00:00,Spain,Spain,ES,107.05,144.17,78.8,54.88,entsoe.eu,false,
2023-01-06 21:00:00,Spain,Spain,ES,102.44,139.69,79.04,54.36,entsoe.eu,false,
2023-01-06 22:00:00,Spain,Spain,ES,102.64,140.95,78.45,51.91,entsoe.eu,false,
2023-01-06 23:00:00,Spain,Spain,ES,87.34,121.76,81.66,54.34,entsoe.eu,false,
2023-01-07 00:00:00,Spain,Spain,ES,76.95,108.65,84.11,57.66,entsoe.eu,false,
2023-01-07 01:00:00,Spain,Spain,ES,77.88,110.62,83.59,60.32,entsoe.eu,false,
2023-01-07 02:00:00,Spain,Spain,ES,81.08,114.77,82.81,60.38,entsoe.eu,false,
2023-01-07 03:00:00,Spain,Spain,ES,79.58,112.79,83.23,61.06,entsoe.eu,false,
2023-01-07 04:00:00,Spain,Spain,ES,77.88,110.85,83.49,61.47,entsoe.eu,false,
2023-01-07 05:00:00,Spain,Spain,ES,77.26,110.15,83.56,61.96,entsoe.eu,false,
2023-01-07 06:00:00,Spain,Spain,ES,71.94,103.39,84.84,63.84,entsoe.eu,false,
2023-01-07 07:00:00,Spain,Spain,ES,70.57,101.53,85.14,64.91,entsoe.eu,false,
2023-01-07 08:00:00,Spain,Spain,ES,62.61,91.91,86.99,67.31,entsoe.eu,false,
2023-01-07 09:00:00,Spain,Spain,ES,53.63,81.66,88.94,70.42,entsoe.eu,false,
2023-01-07 10:00:00,Spain,Spain,ES,48.71,76.0,89.96,72.36,entsoe.eu,false,
2023-01-07 11:00:00,Spain,Spain,ES,46.18,73.29,90.45,72.78,entsoe.eu,false,
2023-01-07 12:00:00,Spain,Spain,ES,46.38,73.42,90.36,73.03,entsoe.eu,false,
2023-01-07 13:00:00,Spain,Spain,ES,46.7,73.57,90.27,73.09,entsoe.eu,false,
2023-01-07 14:00:00,Spain,Spain,ES,45.58,71.84,90.58,72.86,entsoe.eu,false,
2023-01-07 15:00:00,Spain,Spain,ES,47.23,73.33,90.23,71.83,entsoe.eu,false,
2023-01-07 16:00:00,Spain,Spain,ES,50.33,76.26,89.75,71.29,entsoe.eu,false,
2023-01-07 17:00:00,Spain,Spain,ES,55.84,82.03,88.92,70.69,entsoe.eu,false,
2023-01-07 18:00:00,Spain,Spain,ES,59.28,85.14,88.86,71.4,entsoe.eu,false,
2023-01-07 19:00:00,Spain,Spain,ES,58.44,84.12,89.02,71.82,entsoe.eu,false,
2023-01-07 20:00:00,Spain,Spain,ES,58.95,84.64,88.97,71.91,entsoe.eu,false,
2023-01-07 21:00:00,Spain,Spain,ES,56.62,82.24,89.16,71.59,entsoe.eu,false,
2023-01-07 22:00:00,Spain,Spain,ES,56.6,83.31,88.56,70.53,entsoe.eu,false,
2023-01-07 23:00:00,Spain,Spain,ES,59.13,86.85,87.67,69.62,entsoe.eu,false,
2023-01-08 00:00:00,Spain,Spain,ES,60.92,89.31,87.19,68.79,entsoe.eu,false,
2023-01-08 01:00:00,Spain,Spain,ES,62.95,91.92,86.8,68.07,entsoe.eu,false,
2023-01-08 02:00:00,Spain,Spain,ES,65.1,94.66,86.33,67.31,entsoe.eu,false,
2023-01-08 03:00:00,Spain,Spain,ES,67.28,97.56,85.81,66.44,entsoe.eu,false,
2023-01-08 04:00:00,Spain,Spain,ES,65.3,95.14,86.25,66.93,entsoe.eu,false,
2023-01-08 05:00:00,Spain,Spain,ES,66.34,96.52,85.99,66.92,entsoe.eu,false,
2023-01-08 06:00:00,Spain,Spain,ES,66.73,96.75,86.09,67.02,entsoe.eu,false,
2023-01-08 07:00:00,Spain,Spain,ES,71.3,101.95,85.4,66.78,entsoe.eu,false,
2023-01-08 08:00:00,Spain,Spain,ES,63.83,92.42,87.43,69.79,entsoe.eu,false,
2023-01-08 09:00:00,Spain,Spain,ES,64.87,93.5,87.41,70.85,entsoe.eu,false,
2023-01-08 10:00:00,Spain,Spain,ES,67.31,96.49,86.87,70.93,entsoe.eu,false,
2023-01-08 11:00:00,Spain,Spain,ES,54.9,81.49,89.51,73.93,entsoe.eu,false,
2023-01-08 12:00:00,Spain,Spain,ES,45.5,70.74,90.95,75.71,entsoe.eu,false,
2023-01-08 13:00:00,Spain,Spain,ES,46.11,71.53,90.72,75.71,entsoe.eu,false,
2023-01-08 14:00:00,Spain,Spain,ES,48.26,73.97,90.27,74.78,entsoe.eu,false,
2023-01-08 15:00:00,Spain,Spain,ES,48.84,74.46,90.17,74.32,entsoe.eu,false,
2023-01-08 16:00:00,Spain,Spain,ES,50.07,75.71,89.9,73.88,entsoe.eu,false,
2023-01-08 17:00:00,Spain,Spain,ES,49.14,74.17,90.18,74.24,entsoe.eu,false,
2023-01-08 18:00:00,Spain,Spain,ES,47.37,71.73,90.72,75.17,entsoe.eu,false,
2023-01-08 19:00:00,Spain,Spain,ES,46.02,70.07,90.97,75.53,entsoe.eu,false,
2023-01-08 20:00:00,Spain,Spain,ES,46.25,70.32,90.91,75.36,entsoe.eu,false,
2023-01-08 21:00:00,Spain,Spain,ES,44.44,68.14,91.31,75.04,entsoe.eu,false,
2023-01-08 22:00:00,Spain,Spain,ES,48.71,73.44,90.33,73.27,entsoe.eu,false,
2023-01-08 23:00:00,Spain,Spain,ES,60.86,88.53,87.59,69.61,entsoe.eu,false,
2023-01-09 00:00:00,Spain,Spain,ES,61.9,89.81,87.37,68.57,entsoe.eu,false,
2023-01-09 01:00:00,Spain,Spain,ES,63.29,91.61,87.12,67.55,entsoe.eu,false,
2023-01-09 02:00:00,Spain,Spain,ES,65.05,93.71,86.82,66.57,entsoe.eu,false,
2023-01-09 03:00:00,Spain,Spain,ES,64.86,93.55,86.86,66.14,entsoe.eu,false,
2023-01-09 04:00:00,Spain,Spain,ES,64.49,93.18,86.92,66.39,entsoe.eu,false,
2023-01-09 05:00:00,Spain,Spain,ES,63.04,91.37,87.31,68.17,entsoe.eu,false,
2023-01-09 06:00:00,Spain,Spain,ES,69.01,98.86,85.87,67.74,entsoe.eu,false,
2023-01-09 07:00:00,Spain,Spain,ES,79.94,111.42,84.42,66.33,entsoe.eu,false,
2023-01-09 08:00:00,Spain,Spain,ES,80.31,112.15,84.46,65.92,entsoe.eu,false,
2023-01-09 09:00:00,Spain,Spain,ES,72.31,103.44,86.08,67.2,entsoe.eu,false,
2023-01-09 10:00:00,Spain,Spain,ES,63.17,93.63,87.75,68.72,entsoe.eu,false,
2023-01-09 11:00:00,Spain,Spain,ES,60.57,90.65,88.42,69.54,entsoe.eu,false,
2023-01-09 12:00:00,Spain,Spain,ES,57.56,86.91,89.17,70.38,entsoe.eu,false,
2023-01-09 13:00:00,Spain,Spain,ES,59.17,89.04,88.8,69.8,entsoe.eu,false,
2023-01-09 14:00:00,Spain,Spain,ES,63.53,94.1,87.8,68.41,entsoe.eu,false,
2023-01-09 15:00:00,Spain,Spain,ES,70.38,102.23,86.13,66.18,entsoe.eu,false,
2023-01-09 16:00:00,Spain,Spain,ES,88.59,124.2,81.73,60.83,entsoe.eu,false,
2023-01-09 17:00:00,Spain,Spain,ES,107.24,144.36,78.7,57.77,entsoe.eu,false,
2023-01-09 18:00:00,Spain,Spain,ES,108.05,144.43,78.98,58.74,entsoe.eu,false,
2023-01-09 19:00:00,Spain,Spain,ES,107.2,143.47,79.1,58.8,entsoe.eu,false,
2023-01-09 20:00:00,Spain,Spain,ES,101.51,136.69,80.29,59.55,entsoe.eu,false,
2023-01-09 21:00:00,Spain,Spain,ES,94.9,129.82,81.18,59.16,entsoe.eu,false,
2023-01-09 22:00:00,Spain,Spain,ES,86.35,120.51,82.36,58.56,entsoe.eu,false,
2023-01-09 23:00:00,Spain,Spain,ES,82.01,115.46,83.01,57.64,entsoe.eu,false,
2023-01-10 00:00:00,Spain,Spain,ES,79.11,111.26,84.01,58.08,entsoe.eu,false,
2023-01-10 01:00:00,Spain,Spain,ES,82.66,115.9,83.25,56.7,entsoe.eu,false,
2023-01-10 02:00:00,Spain,Spain,ES,85.69,119.74,82.61,55.79,entsoe.eu,false,
2023-01-10 03:00:00,Spain,Spain,ES,87.89,122.11,82.33,55.49,entsoe.eu,false,
2023-01-10 04:00:00,Spain,Spain,ES,86.3,119.94,82.82,56.14,entsoe.eu,false,
2023-01-10 05:00:00,Spain,Spain,ES,88.83,122.88,82.45,56.33,entsoe.eu,false,
2023-01-10 06:00:00,Spain,Spain,ES,98.92,134.83,80.47,57.15,entsoe.eu,false,
2023-01-10 07:00:00,Spain,Spain,ES,110.33,146.41,79.58,58.41,entsoe.eu,false,
2023-01-10 08:00:00,Spain,Spain,ES,112.25,148.43,79.66,58.97,entsoe.eu,false,
2023-01-10 09:00:00,Spain,Spain,ES,100.17,135.59,81.57,60.83,entsoe.eu,false,
2023-01-10 10:00:00,Spain,Spain,ES,91.15,125.61,83.13,62.15,entsoe.eu,false,
2023-01-10 11:00:00,Spain,Spain,ES,87.17,121.31,83.8,62.64,entsoe.eu,false,
2023-01-10 12:00:00,Spain,Spain,ES,82.83,116.33,84.6,63.41,entsoe.eu,false,
2023-01-10 13:00:00,Spain,Spain,ES,79.93,112.64,85.43,63.93,entsoe.eu,false,
2023-01-10 14:00:00,Spain,Spain,ES,80.3,113.07,85.38,64.0,entsoe.eu,false,
2023-01-10 15:00:00,Spain,Spain,ES,85.62,119.23,84.35,62.66,entsoe.eu,false,
2023-01-10 16:00:00,Spain,Spain,ES,104.79,141.19,80.77,58.72,entsoe.eu,false,
2023-01-10 17:00:00,Spain,Spain,ES,120.09,157.31,78.57,57.53,entsoe.eu,false,
2023-01-10 18:00:00,Spain,Spain,ES,125.43,162.53,78.07,57.99,entsoe.eu,false,
2023-01-10 19:00:00,Spain,Spain,ES,124.62,161.8,78.12,57.57,entsoe.eu,false,
2023-01-10 20:00:00,Spain,Spain,ES,115.42,151.05,79.54,57.6,entsoe.eu,false,
2023-01-10 21:00:00,Spain,Spain,ES,96.3,128.81,82.77,58.41,entsoe.eu,false,
2023-01-10 22:00:00,Spain,Spain,ES,79.53,110.42,85.16,57.49,entsoe.eu,false,
2023-01-10 23:00:00,Spain,Spain,ES,72.23,102.15,86.13,55.35,entsoe.eu,false,
2023-01-11 00:00:00,Spain,Spain,ES,75.35,106.25,85.29,54.38,entsoe.eu,false,
2023-01-11 01:00:00,Spain,Spain,ES,77.05,108.21,84.99,53.01,entsoe.eu,false,
2023-01-11 02:00:00,Spain,Spain,ES,79.38,111.18,84.47,52.08,entsoe.eu,false,
2023-01-11 03:00:00,Spain,Spain,ES,80.38,112.37,84.34,50.61,entsoe.eu,false,
2023-01-11 04:00:00,Spain,Spain,ES,85.6,118.9,83.11,49.42,entsoe.eu,false,
2023-01-11 05:00:00,Spain,Spain,ES,102.17,139.48,79.64,50.81,entsoe.eu,false,
2023-01-11 06:00:00,Spain,Spain,ES,123.23,163.64,76.06,52.7,entsoe.eu,false,
2023-01-11 07:00:00,Spain,Spain,ES,129.48,168.52,76.5,55.51,entsoe.eu,false,
2023-01-11 08:00:00,Spain,Spain,ES,123.03,160.88,77.89,57.38,entsoe.eu,false,
2023-01-11 09:00:00,Spain,Spain,ES,110.76,146.5,80.49,60.19,entsoe.eu,false,
2023-01-11 10:00:00,Spain,Spain,ES,99.59,134.0,82.41,62.11,entsoe.eu,false,
2023-01-11 11:00:00,Spain,Spain,ES,92.95,126.54,83.48,62.95,entsoe.eu,false,
2023-01-11 12:00:00,Spain,Spain,ES,91.19,124.49,83.82,63.36,entsoe.eu,false,
2023-01-11 13:00:00,Spain,Spain,ES,86.45,119.04,84.64,64.23,entsoe.eu,false,
2023-01-11 14:00:00,Spain,Spain,ES,91.15,124.83,83.4,62.75,entsoe.eu,false,
2023-01-11 15:00:00,Spain,Spain,ES,94.68,129.6,82.33,61.22,entsoe.eu,false,
2023-01-11 16:00:00,Spain,Spain,ES,107.06,144.41,79.51,58.17,entsoe.eu,false,
2023-01-11 17:00:00,Spain,Spain,ES,117.95,156.98,77.24,55.62,entsoe.eu,false,
2023-01-11 18:00:00,Spain,Spain,ES,113.24,149.84,79.02,55.66,entsoe.eu,false,
2023-01-11 19:00:00,Spain,Spain,ES,110.47,145.71,80.06,55.03,entsoe.eu,false,
2023-01-11 20:00:00,Spain,Spain,ES,110.05,144.71,80.47,55.24,entsoe.eu,false,
2023-01-11 21:00:00,Spain,Spain,ES,106.0,140.29,81.16,54.38,entsoe.eu,false,
2023-01-11 22:00:00,Spain,Spain,ES,91.43,124.27,83.07,53.85,entsoe.eu,false,
2023-01-11 23:00:00,Spain,Spain,ES,85.97,118.83,83.36,51.83,entsoe.eu,false,
2023-01-12 00:00:00,Spain,Spain,ES,85.18,118.22,83.19,50.7,entsoe.eu,false,
2023-01-12 01:00:00,Spain,Spain,ES,88.06,121.88,82.6,49.56,entsoe.eu,false,
2023-01-12 02:00:00,Spain,Spain,ES,92.07,126.89,81.68,48.12,entsoe.eu,false,
2023-01-12 03:00:00,Spain,Spain,ES,95.58,131.34,80.87,47.07,entsoe.eu,false,
2023-01-12 04:00:00,Spain,Spain,ES,92.64,127.64,81.6,47.25,entsoe.eu,false,
2023-01-12 05:00:00,Spain,Spain,ES,99.08,135.36,80.43,48.05,entsoe.eu,false,
