Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Norway,Norway,NO,37.86,66.23,94.16,87.66,entsoe.eu,false,
2023-01-01 01:00:00,Norway,Norway,NO,40.95,69.88,93.65,86.06,entsoe.eu,false,
2023-01-01 02:00:00,Norway,Norway,NO,43.56,73.09,93.2,84.96,entsoe.eu,false,
2023-01-01 03:00:00,Norway,Norway,NO,45.13,75.04,92.9,84.9,entsoe.eu,false,
2023-01-01 04:00:00,Norway,Norway,NO,45.23,75.42,92.87,84.61,entsoe.eu,false,
2023-01-01 05:00:00,Norway,Norway,NO,45.22,74.96,92.88,84.71,entsoe.eu,false,
2023-01-01 06:00:00,Norway,Norway,NO,43.48,72.56,93.17,85.31,entsoe.eu,false,
2023-01-01 07:00:00,Norway,Norway,NO,41.79,70.58,93.29,85.49,entsoe.eu,false,
2023-01-01 08:00:00,Norway,Norway,NO,37.56,65.87,94.07,86.94,entsoe.eu,false,
2023-01-01 09:00:00,Norway,Norway,NO,32.63,60.26,95.01,88.1,entsoe.eu,false,
2023-01-01 10:00:00,Norway,Norway,NO,30.72,58.26,95.35,89.01,entsoe.eu,false,
2023-01-01 11:00:00,Norway,Norway,NO,28.68,55.94,95.63,89.41,entsoe.eu,false,
2023-01-01 12:00:00,Norway,Norway,NO,29.91,57.15,95.55,89.53,entsoe.eu,false,
2023-01-01 13:00:00,Norway,Norway,NO,28.15,54.83,95.75,89.38,entsoe.eu,false,
2023-01-01 14:00:00,Norway,Norway,NO,26.72,53.27,95.97,90.54,entsoe.eu,false,
2023-01-01 15:00:00,Norway,Norway,NO,26.92,53.58,96.14,92.26,entsoe.eu,false,
2023-01-01 16:00:00,Norway,Norway,NO,25.63,52.12,96.44,92.49,entsoe.eu,false,
2023-01-01 17:00:00,Norway,Norway,NO,26.62,52.88,96.37,91.89,entsoe.eu,false,
2023-01-01 18:00:00,Norway,Norway,NO,26.35,52.72,96.41,92.08,entsoe.eu,false,
2023-01-01 19:00:00,Norway,Norway,NO,26.58,53.14,96.3,91.72,entsoe.eu,false,
2023-01-01 20:00:00,Norway,Norway,NO,28.6,55.83,95.86,91.36,entsoe.eu,false,
2023-01-01 21:00:00,Norway,Norway,NO,31.96,59.91,95.31,89.79,entsoe.eu,false,
2023-01-01 22:00:00,Norway,Norway,NO,34.1,62.75,94.92,89.11,entsoe.eu,false,
2023-01-01 23:00:00,Norway,Norway,NO,35.19,64.46,94.76,88.88,entsoe.eu,false,
2023-01-02 00:00:00,Norway,Norway,NO,38.4,68.45,94.36,88.22,entsoe.eu,false,
2023-01-02 01:00:00,Norway,Norway,NO,39.51,69.74,94.21,87.69,entsoe.eu,false,
2023-01-02 02:00:00,Norway,Norway,NO,39.56,69.77,94.23,87.74,entsoe.eu,false,
2023-01-02 03:00:00,Norway,Norway,NO,40.58,70.86,94.14,87.91,entsoe.eu,false,
2023-01-02 04:00:00,Norway,Norway,NO,43.85,74.65,93.77,88.16,entsoe.eu,false,
2023-01-02 05:00:00,Norway,Norway,NO,41.94,72.46,94.29,89.99,entsoe.eu,false,
2023-01-02 06:00:00,Norway,Norway,NO,29.79,58.24,95.95,94.0,entsoe.eu,false,
2023-01-02 07:00:00,Norway,Norway,NO,19.33,46.19,97.14,95.42,entsoe.eu,false,
2023-01-02 08:00:00,Norway,Norway,NO,14.55,40.39,97.75,94.85,entsoe.eu,false,
2023-01-02 09:00:00,Norway,Norway,NO,21.45,47.93,97.1,93.98,entsoe.eu,false,
2023-01-02 10:00:00,Norway,Norway,NO,20.82,47.38,97.16,94.56,entsoe.eu,false,
2023-01-02 11:00:00,Norway,Norway,NO,17.91,44.31,97.44,95.03,entsoe.eu,false,
2023-01-02 12:00:00,Norway,Norway,NO,20.5,47.25,97.12,94.21,entsoe.eu,false,
2023-01-02 13:00:00,Norway,Norway,NO,19.0,45.37,97.35,94.25,entsoe.eu,false,
2023-01-02 14:00:00,Norway,Norway,NO,16.99,43.1,97.58,95.07,entsoe.eu,false,
2023-01-02 15:00:00,Norway,Norway,NO,16.13,42.08,97.7,96.04,entsoe.eu,false,
2023-01-02 16:00:00,Norway,Norway,NO,9.83,35.27,98.29,96.44,entsoe.eu,false,
2023-01-02 17:00:00,Norway,Norway,NO,7.68,33.04,98.42,97.03,entsoe.eu,false,
2023-01-02 18:00:00,Norway,Norway,NO,8.65,34.14,98.24,96.15,entsoe.eu,false,
2023-01-02 19:00:00,Norway,Norway,NO,9.83,35.46,98.08,95.44,entsoe.eu,false,
2023-01-02 20:00:00,Norway,Norway,NO,9.87,35.45,98.08,94.29,entsoe.eu,false,
2023-01-02 21:00:00,Norway,Norway,NO,15.74,42.04,97.47,93.47,entsoe.eu,false,
2023-01-02 22:00:00,Norway,Norway,NO,26.44,53.99,96.32,92.79,entsoe.eu,false,
2023-01-02 23:00:00,Norway,Norway,NO,25.33,52.93,96.33,93.18,entsoe.eu,false,
2023-01-03 00:00:00,Norway,Norway,NO,43.03,72.82,94.27,90.76,entsoe.eu,false,
2023-01-03 01:00:00,Norway,Norway,NO,40.71,70.58,94.72,91.04,entsoe.eu,false,
2023-01-03 02:00:00,Norway,Norway,NO,46.55,77.4,93.99,90.18,entsoe.eu,false,
2023-01-03 03:00:00,Norway,Norway,NO,47.7,78.76,93.63,89.89,entsoe.eu,false,
2023-01-03 04:00:00,Norway,Norway,NO,30.68,59.87,95.36,91.94,entsoe.eu,false,
2023-01-03 05:00:00,Norway,Norway,NO,9.27,35.18,98.01,95.99,entsoe.eu,false,
2023-01-03 06:00:00,Norway,Norway,NO,6.91,32.2,98.39,97.84,entsoe.eu,false,
2023-01-03 07:00:00,Norway,Norway,NO,7.87,33.39,98.17,97.75,entsoe.eu,false,
2023-01-03 08:00:00,Norway,Norway,NO,6.49,31.54,98.52,98.35,entsoe.eu,false,
2023-01-03 09:00:00,Norway,Norway,NO,5.8,30.69,98.68,98.68,entsoe.eu,false,
2023-01-03 10:00:00,Norway,Norway,NO,5.73,30.53,98.69,98.69,entsoe.eu,false,
2023-01-03 11:00:00,Norway,Norway,NO,5.67,30.4,98.69,98.69,entsoe.eu,false,
2023-01-03 12:00:00,Norway,Norway,NO,5.63,30.45,98.7,98.7,entsoe.eu,false,
2023-01-03 13:00:00,Norway,Norway,NO,5.44,30.26,98.76,98.76,entsoe.eu,false,
2023-01-03 14:00:00,Norway,Norway,NO,5.43,30.23,98.77,98.77,entsoe.eu,false,
2023-01-03 15:00:00,Norway,Norway,NO,6.62,31.55,98.53,98.49,entsoe.eu,false,
2023-01-03 16:00:00,Norway,Norway,NO,5.15,29.71,98.82,98.82,entsoe.eu,false,
2023-01-03 17:00:00,Norway,Norway,NO,5.35,29.83,98.79,98.79,entsoe.eu,false,
2023-01-03 18:00:00,Norway,Norway,NO,8.27,33.15,98.17,98.14,entsoe.eu,false,
2023-01-03 19:00:00,Norway,Norway,NO,10.16,35.21,98.01,97.87,entsoe.eu,false,
2023-01-03 20:00:00,Norway,Norway,NO,20.76,46.93,96.72,95.24,entsoe.eu,false,
2023-01-03 21:00:00,Norway,Norway,NO,32.06,59.34,95.34,93.11,entsoe.eu,false,
2023-01-03 22:00:00,Norway,Norway,NO,39.3,67.31,94.34,91.66,entsoe.eu,false,
2023-01-03 23:00:00,Norway,Norway,NO,35.78,63.3,94.6,91.25,entsoe.eu,false,
2023-01-04 00:00:00,Norway,Norway,NO,35.26,62.72,94.5,90.61,entsoe.eu,false,
2023-01-04 01:00:00,Norway,Norway,NO,35.99,63.21,94.32,89.51,entsoe.eu,false,
2023-01-04 02:00:00,Norway,Norway,NO,35.71,62.73,94.38,89.66,entsoe.eu,false,
2023-01-04 03:00:00,Norway,Norway,NO,34.58,61.29,94.56,89.86,entsoe.eu,false,
2023-01-04 04:00:00,Norway,Norway,NO,33.91,60.3,94.66,90.41,entsoe.eu,false,
2023-01-04 05:00:00,Norway,Norway,NO,28.78,54.49,95.56,91.78,entsoe.eu,false,
2023-01-04 06:00:00,Norway,Norway,NO,23.59,48.71,96.57,94.12,entsoe.eu,false,
2023-01-04 07:00:00,Norway,Norway,NO,24.98,50.33,96.71,94.69,entsoe.eu,false,
2023-01-04 08:00:00,Norway,Norway,NO,23.58,48.73,96.86,95.05,entsoe.eu,false,
2023-01-04 09:00:00,Norway,Norway,NO,21.28,46.33,97.01,95.0,entsoe.eu,false,
2023-01-04 10:00:00,Norway,Norway,NO,22.1,47.05,96.98,95.01,entsoe.eu,false,
2023-01-04 11:00:00,Norway,Norway,NO,21.67,46.48,97.02,95.38,entsoe.eu,false,
2023-01-04 12:00:00,Norway,Norway,NO,20.7,45.56,97.04,95.97,entsoe.eu,false,
2023-01-04 13:00:00,Norway,Norway,NO,21.59,46.57,96.82,95.57,entsoe.eu,false,
2023-01-04 14:00:00,Norway,Norway,NO,20.58,45.46,97.03,95.3,entsoe.eu,false,
2023-01-04 15:00:00,Norway,Norway,NO,20.68,45.46,97.12,95.1,entsoe.eu,false,
2023-01-04 16:00:00,Norway,Norway,NO,21.17,45.9,97.16,95.14,entsoe.eu,false,
2023-01-04 17:00:00,Norway,Norway,NO,20.91,45.9,97.07,95.12,entsoe.eu,false,
2023-01-04 18:00:00,Norway,Norway,NO,21.16,46.17,97.03,94.64,entsoe.eu,false,
2023-01-04 19:00:00,Norway,Norway,NO,21.64,46.79,96.94,94.26,entsoe.eu,false,
2023-01-04 20:00:00,Norway,Norway,NO,22.17,47.52,96.9,93.86,entsoe.eu,false,
2023-01-04 21:00:00,Norway,Norway,NO,25.14,50.94,96.38,93.09,entsoe.eu,false,
2023-01-04 22:00:00,Norway,Norway,NO,29.38,55.62,95.76,91.68,entsoe.eu,false,
2023-01-04 23:00:00,Norway,Norway,NO,33.54,60.53,95.26,91.07,entsoe.eu,false,
2023-01-05 00:00:00,Norway,Norway,NO,36.12,63.51,94.92,90.49,entsoe.eu,false,
2023-01-05 01:00:00,Norway,Norway,NO,36.38,63.92,94.88,90.0,entsoe.eu,false,
2023-01-05 02:00:00,Norway,Norway,NO,37.0,64.6,94.71,89.7,entsoe.eu,false,
2023-01-05 03:00:00,Norway,Norway,NO,37.15,64.77,94.82,89.96,entsoe.eu,false,
2023-01-05 04:00:00,Norway,Norway,NO,34.75,62.08,95.17,91.18,entsoe.eu,false,
2023-01-05 05:00:00,Norway,Norway,NO,30.38,57.33,95.73,93.08,entsoe.eu,false,
2023-01-05 06:00:00,Norway,Norway,NO,26.0,52.41,96.47,94.71,entsoe.eu,false,
2023-01-05 07:00:00,Norway,Norway,NO,27.05,53.92,96.38,95.11,entsoe.eu,false,
2023-01-05 08:00:00,Norway,Norway,NO,21.33,47.52,97.0,96.5,entsoe.eu,false,
2023-01-05 09:00:00,Norway,Norway,NO,14.26,39.47,97.77,97.44,entsoe.eu,false,
2023-01-05 10:00:00,Norway,Norway,NO,6.73,30.78,98.61,98.24,entsoe.eu,false,
2023-01-05 11:00:00,Norway,Norway,NO,5.6,29.34,98.78,98.29,entsoe.eu,false,
2023-01-05 12:00:00,Norway,Norway,NO,9.47,33.47,98.37,98.3,entsoe.eu,false,
2023-01-05 13:00:00,Norway,Norway,NO,8.13,31.93,98.53,98.48,entsoe.eu,false,
2023-01-05 14:00:00,Norway,Norway,NO,4.91,28.4,98.89,98.89,entsoe.eu,false,
2023-01-05 15:00:00,Norway,Norway,NO,4.97,28.45,98.89,98.89,entsoe.eu,false,
2023-01-05 16:00:00,Norway,Norway,NO,5.15,28.61,98.87,98.87,entsoe.eu,false,
2023-01-05 17:00:00,Norway,Norway,NO,5.04,28.4,98.9,98.89,entsoe.eu,false,
2023-01-05 18:00:00,Norway,Norway,NO,5.72,29.23,98.71,98.64,entsoe.eu,false,
2023-01-05 19:00:00,Norway,Norway,NO,5.05,28.29,98.86,98.86,entsoe.eu,false,
2023-01-05 20:00:00,Norway,Norway,NO,4.98,28.12,98.88,98.88,entsoe.eu,false,
2023-01-05 21:00:00,Norway,Norway,NO,5.2,28.31,98.81,98.81,entsoe.eu,false,
2023-01-05 22:00:00,Norway,Norway,NO,7.96,31.15,98.37,98.12,entsoe.eu,false,
2023-01-05 23:00:00,Norway,Norway,NO,10.01,33.71,97.91,96.22,entsoe.eu,false,
2023-01-06 00:00:00,Norway,Norway,NO,16.22,40.75,97.06,94.67,entsoe.eu,false,
2023-01-06 01:00:00,Norway,Norway,NO,17.0,41.59,96.68,93.59,entsoe.eu,false,
2023-01-06 02:00:00,Norway,Norway,NO,24.83,50.41,95.5,92.26,entsoe.eu,false,
2023-01-06 03:00:00,Norway,Norway,NO,23.66,49.03,95.69,92.22,entsoe.eu,false,
2023-01-06 04:00:00,Norway,Norway,NO,28.32,54.23,95.27,91.71,entsoe.eu,false,
2023-01-06 05:00:00,Norway,Norway,NO,22.51,47.78,96.21,93.02,entsoe.eu,false,
2023-01-06 06:00:00,Norway,Norway,NO,14.26,38.47,97.62,94.98,entsoe.eu,false,
2023-01-06 07:00:00,Norway,Norway,NO,6.28,29.68,98.64,96.45,entsoe.eu,false,
2023-01-06 08:00:00,Norway,Norway,NO,11.83,36.27,97.95,95.91,entsoe.eu,false,
2023-01-06 09:00:00,Norway,Norway,NO,19.94,45.7,96.95,95.51,entsoe.eu,false,
2023-01-06 10:00:00,Norway,Norway,NO,20.91,47.03,96.82,95.53,entsoe.eu,false,
2023-01-06 11:00:00,Norway,Norway,NO,18.59,44.36,97.12,95.77,entsoe.eu,false,
2023-01-06 12:00:00,Norway,Norway,NO,23.26,49.53,96.56,95.05,entsoe.eu,false,
2023-01-06 13:00:00,Norway,Norway,NO,15.23,40.34,97.51,96.57,entsoe.eu,false,
2023-01-06 14:00:00,Norway,Norway,NO,7.35,31.22,98.48,98.13,entsoe.eu,false,
2023-01-06 15:00:00,Norway,Norway,NO,6.59,30.31,98.58,98.53,entsoe.eu,false,
2023-01-06 16:00:00,Norway,Norway,NO,5.79,29.31,98.69,98.69,entsoe.eu,false,
2023-01-06 17:00:00,Norway,Norway,NO,5.52,28.98,98.75,98.75,entsoe.eu,false,
2023-01-06 18:00:00,Norway,Norway,NO,5.72,29.12,98.69,98.69,entsoe.eu,false,
2023-01-06 19:00:00,Norway,Norway,NO,6.97,30.59,98.46,97.86,entsoe.eu,false,
2023-01-06 20:00:00,Norway,Norway,NO,6.27,29.66,98.58,98.28,entsoe.eu,false,
2023-01-06 21:00:00,Norway,Norway,NO,6.41,29.92,98.53,98.29,entsoe.eu,false,
2023-01-06 22:00:00,Norway,Norway,NO,6.76,30.2,98.49,97.88,entsoe.eu,false,
2023-01-06 23:00:00,Norway,Norway,NO,21.07,46.93,96.54,94.81,entsoe.eu,false,
2023-01-07 00:00:00,Norway,Norway,NO,26.33,53.29,95.73,92.24,entsoe.eu,false,
2023-01-07 01:00:00,Norway,Norway,NO,24.98,51.85,95.68,91.5,entsoe.eu,false,
2023-01-07 02:00:00,Norway,Norway,NO,26.91,53.98,95.21,90.89,entsoe.eu,false,
2023-01-07 03:00:00,Norway,Norway,NO,28.52,55.7,94.86,91.1,entsoe.eu,false,
2023-01-07 04:00:00,Norway,Norway,NO,29.6,56.89,94.7,91.16,entsoe.eu,false,
2023-01-07 05:00:00,Norway,Norway,NO,26.4,52.97,95.28,91.95,entsoe.eu,false,
2023-01-07 06:00:00,Norway,Norway,NO,15.14,40.03,96.92,94.46,entsoe.eu,false,
2023-01-07 07:00:00,Norway,Norway,NO,13.77,38.65,97.25,94.64,entsoe.eu,false,
2023-01-07 08:00:00,Norway,Norway,NO,15.63,40.9,97.31,95.44,entsoe.eu,false,
2023-01-07 09:00:00,Norway,Norway,NO,24.05,50.76,96.28,94.58,entsoe.eu,false,
2023-01-07 10:00:00,Norway,Norway,NO,27.05,54.52,95.88,94.04,entsoe.eu,false,
2023-01-07 11:00:00,Norway,Norway,NO,26.01,53.43,95.89,93.93,entsoe.eu,false,
2023-01-07 12:00:00,Norway,Norway,NO,25.72,52.98,95.92,93.46,entsoe.eu,false,
2023-01-07 13:00:00,Norway,Norway,NO,27.07,54.36,95.8,93.55,entsoe.eu,false,
2023-01-07 14:00:00,Norway,Norway,NO,29.0,56.29,95.75,93.59,entsoe.eu,false,
2023-01-07 15:00:00,Norway,Norway,NO,29.96,56.96,95.74,93.93,entsoe.eu,false,
2023-01-07 16:00:00,Norway,Norway,NO,31.25,58.16,95.74,94.45,entsoe.eu,false,
2023-01-07 17:00:00,Norway,Norway,NO,27.52,53.93,96.06,95.42,entsoe.eu,false,
2023-01-07 18:00:00,Norway,Norway,NO,26.37,52.88,96.17,94.38,entsoe.eu,false,
2023-01-07 19:00:00,Norway,Norway,NO,28.98,55.83,95.62,93.23,entsoe.eu,false,
2023-01-07 20:00:00,Norway,Norway,NO,27.69,54.31,95.61,91.92,entsoe.eu,false,
2023-01-07 21:00:00,Norway,Norway,NO,29.04,55.48,95.3,90.63,entsoe.eu,false,
2023-01-07 22:00:00,Norway,Norway,NO,32.71,59.41,94.72,89.95,entsoe.eu,false,
2023-01-07 23:00:00,Norway,Norway,NO,33.67,60.19,94.44,89.65,entsoe.eu,false,
2023-01-08 00:00:00,Norway,Norway,NO,34.33,60.92,94.38,88.98,entsoe.eu,false,
2023-01-08 01:00:00,Norway,Norway,NO,31.07,57.05,94.73,89.17,entsoe.eu,false,
2023-01-08 02:00:00,Norway,Norway,NO,32.65,58.86,94.43,88.8,entsoe.eu,false,
