Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-02 18:00:00,USA,California Independent System Operator,US-CAL-CISO,124.27,175.13,74.26,59.79,caiso.com,false,
2022-01-02 19:00:00,USA,California Independent System Operator,US-CAL-CISO,123.26,173.77,74.7,59.61,caiso.com,false,
2022-01-02 20:00:00,USA,California Independent System Operator,US-CAL-CISO,124.41,175.17,74.54,59.13,caiso.com,false,
2022-01-02 21:00:00,USA,California Independent System Operator,US-CAL-CISO,126.48,177.7,74.09,58.53,caiso.com,false,
2022-01-02 22:00:00,USA,California Independent System Operator,US-CAL-CISO,130.27,182.65,72.98,57.83,caiso.com,false,
2022-01-02 23:00:00,USA,California Independent System Operator,US-CAL-CISO,152.42,209.26,67.92,52.95,caiso.com,false,
2022-01-03 00:00:00,USA,California Independent System Operator,US-CAL-CISO,214.13,282.73,54.18,39.87,caiso.com,false,
2022-01-03 01:00:00,USA,California Independent System Operator,US-CAL-CISO,240.65,315.27,47.29,34.43,caiso.com,false,
2022-01-03 02:00:00,USA,California Independent System Operator,US-CAL-CISO,243.12,318.63,46.37,33.62,caiso.com,false,
2022-01-03 03:00:00,USA,California Independent System Operator,US-CAL-CISO,247.38,324.28,45.05,32.2,caiso.com,false,
2022-01-03 04:00:00,USA,California Independent System Operator,US-CAL-CISO,248.94,326.55,44.36,31.05,caiso.com,false,
2022-01-03 05:00:00,USA,California Independent System Operator,US-CAL-CISO,251.83,330.63,43.25,29.54,caiso.com,false,
2022-01-03 06:00:00,USA,California Independent System Operator,US-CAL-CISO,252.51,331.93,42.78,28.47,caiso.com,false,
2022-01-03 07:00:00,USA,California Independent System Operator,US-CAL-CISO,254.09,333.23,42.99,27.86,caiso.com,false,
2022-01-03 08:00:00,USA,California Independent System Operator,US-CAL-CISO,253.83,332.52,43.4,27.64,caiso.com,false,
2022-01-03 09:00:00,USA,California Independent System Operator,US-CAL-CISO,249.63,327.26,44.52,28.42,caiso.com,false,
2022-01-03 10:00:00,USA,California Independent System Operator,US-CAL-CISO,250.01,327.82,44.44,28.34,caiso.com,false,
2022-01-03 11:00:00,USA,California Independent System Operator,US-CAL-CISO,249.36,327.42,44.28,28.57,caiso.com,false,
2022-01-03 12:00:00,USA,California Independent System Operator,US-CAL-CISO,247.22,325.69,44.12,29.0,caiso.com,false,
2022-01-03 13:00:00,USA,California Independent System Operator,US-CAL-CISO,251.57,331.49,42.53,28.68,caiso.com,false,
2022-01-03 14:00:00,USA,California Independent System Operator,US-CAL-CISO,258.33,339.16,41.25,28.51,caiso.com,false,
2022-01-03 15:00:00,USA,California Independent System Operator,US-CAL-CISO,243.83,320.52,45.21,33.09,caiso.com,false,
2022-01-03 16:00:00,USA,California Independent System Operator,US-CAL-CISO,185.85,250.68,58.6,47.09,caiso.com,false,
2022-01-03 17:00:00,USA,California Independent System Operator,US-CAL-CISO,149.56,205.9,67.74,56.09,caiso.com,false,
2022-01-03 18:00:00,USA,California Independent System Operator,US-CAL-CISO,145.45,200.65,68.95,56.99,caiso.com,false,
2022-01-03 19:00:00,USA,California Independent System Operator,US-CAL-CISO,139.81,194.43,70.01,57.69,caiso.com,false,
2022-01-03 20:00:00,USA,California Independent System Operator,US-CAL-CISO,145.54,201.09,68.56,56.32,caiso.com,false,
2022-01-03 21:00:00,USA,California Independent System Operator,US-CAL-CISO,149.4,205.15,67.78,55.44,caiso.com,false,
2022-01-03 22:00:00,USA,California Independent System Operator,US-CAL-CISO,154.03,210.79,66.63,54.26,caiso.com,false,
2022-01-03 23:00:00,USA,California Independent System Operator,US-CAL-CISO,187.6,250.33,59.44,46.95,caiso.com,false,
2022-01-04 00:00:00,USA,California Independent System Operator,US-CAL-CISO,234.76,307.28,48.3,36.38,caiso.com,false,
2022-01-04 01:00:00,USA,California Independent System Operator,US-CAL-CISO,244.44,317.45,46.78,35.66,caiso.com,false,
2022-01-04 02:00:00,USA,California Independent System Operator,US-CAL-CISO,242.56,315.59,46.86,35.88,caiso.com,false,
2022-01-04 03:00:00,USA,California Independent System Operator,US-CAL-CISO,243.74,316.76,46.79,35.58,caiso.com,false,
2022-01-04 04:00:00,USA,California Independent System Operator,US-CAL-CISO,243.24,316.69,46.42,34.79,caiso.com,false,
2022-01-04 05:00:00,USA,California Independent System Operator,US-CAL-CISO,239.6,312.62,47.01,34.94,caiso.com,false,
2022-01-04 06:00:00,USA,California Independent System Operator,US-CAL-CISO,229.16,298.84,50.26,37.18,caiso.com,false,
2022-01-04 07:00:00,USA,California Independent System Operator,US-CAL-CISO,227.94,296.47,51.35,37.28,caiso.com,false,
2022-01-04 08:00:00,USA,California Independent System Operator,US-CAL-CISO,223.48,291.1,52.41,37.88,caiso.com,false,
2022-01-04 09:00:00,USA,California Independent System Operator,US-CAL-CISO,220.52,287.31,53.23,38.43,caiso.com,false,
2022-01-04 10:00:00,USA,California Independent System Operator,US-CAL-CISO,228.11,296.84,51.37,36.75,caiso.com,false,
2022-01-04 11:00:00,USA,California Independent System Operator,US-CAL-CISO,229.52,299.2,50.65,36.08,caiso.com,false,
2022-01-04 12:00:00,USA,California Independent System Operator,US-CAL-CISO,230.45,301.68,49.56,35.66,caiso.com,false,
2022-01-04 13:00:00,USA,California Independent System Operator,US-CAL-CISO,236.57,311.04,46.83,33.95,caiso.com,false,
2022-01-04 14:00:00,USA,California Independent System Operator,US-CAL-CISO,242.09,317.23,46.02,34.07,caiso.com,false,
2022-01-04 15:00:00,USA,California Independent System Operator,US-CAL-CISO,229.75,301.49,49.19,37.1,caiso.com,false,
2022-01-04 16:00:00,USA,California Independent System Operator,US-CAL-CISO,174.14,235.11,61.39,49.89,caiso.com,false,
2022-01-04 17:00:00,USA,California Independent System Operator,US-CAL-CISO,134.14,186.39,70.76,59.55,caiso.com,false,
2022-01-04 18:00:00,USA,California Independent System Operator,US-CAL-CISO,123.16,173.46,73.12,61.63,caiso.com,false,
2022-01-04 19:00:00,USA,California Independent System Operator,US-CAL-CISO,118.66,168.22,74.24,62.34,caiso.com,false,
2022-01-04 20:00:00,USA,California Independent System Operator,US-CAL-CISO,118.24,168.24,74.16,62.06,caiso.com,false,
2022-01-04 21:00:00,USA,California Independent System Operator,US-CAL-CISO,117.82,168.12,74.05,61.86,caiso.com,false,
2022-01-04 22:00:00,USA,California Independent System Operator,US-CAL-CISO,124.66,176.87,72.24,60.19,caiso.com,false,
2022-01-04 23:00:00,USA,California Independent System Operator,US-CAL-CISO,158.05,216.67,64.89,52.97,caiso.com,false,
2022-01-05 00:00:00,USA,California Independent System Operator,US-CAL-CISO,232.18,305.58,47.99,36.01,caiso.com,false,
2022-01-05 01:00:00,USA,California Independent System Operator,US-CAL-CISO,253.04,328.12,44.81,33.46,caiso.com,false,
2022-01-05 02:00:00,USA,California Independent System Operator,US-CAL-CISO,248.8,323.3,45.42,34.28,caiso.com,false,
2022-01-05 03:00:00,USA,California Independent System Operator,US-CAL-CISO,246.25,319.57,46.49,34.96,caiso.com,false,
2022-01-05 04:00:00,USA,California Independent System Operator,US-CAL-CISO,241.69,314.35,47.15,35.22,caiso.com,false,
2022-01-05 05:00:00,USA,California Independent System Operator,US-CAL-CISO,242.99,316.33,46.64,34.01,caiso.com,false,
2022-01-05 06:00:00,USA,California Independent System Operator,US-CAL-CISO,246.44,319.51,46.88,33.46,caiso.com,false,
2022-01-05 07:00:00,USA,California Independent System Operator,US-CAL-CISO,247.41,320.88,46.89,32.51,caiso.com,false,
2022-01-05 08:00:00,USA,California Independent System Operator,US-CAL-CISO,241.12,312.98,48.67,33.62,caiso.com,false,
2022-01-05 09:00:00,USA,California Independent System Operator,US-CAL-CISO,228.29,296.99,51.76,36.32,caiso.com,false,
2022-01-05 10:00:00,USA,California Independent System Operator,US-CAL-CISO,222.71,291.93,52.05,36.49,caiso.com,false,
2022-01-05 11:00:00,USA,California Independent System Operator,US-CAL-CISO,229.92,302.42,49.35,34.13,caiso.com,false,
2022-01-05 12:00:00,USA,California Independent System Operator,US-CAL-CISO,224.41,295.68,50.53,35.91,caiso.com,false,
2022-01-05 13:00:00,USA,California Independent System Operator,US-CAL-CISO,228.04,300.19,49.48,35.57,caiso.com,false,
2022-01-05 14:00:00,USA,California Independent System Operator,US-CAL-CISO,246.15,322.67,44.9,32.15,caiso.com,false,
2022-01-05 15:00:00,USA,California Independent System Operator,US-CAL-CISO,241.3,316.07,46.53,34.46,caiso.com,false,
2022-01-05 16:00:00,USA,California Independent System Operator,US-CAL-CISO,194.36,260.5,56.62,45.02,caiso.com,false,
2022-01-05 17:00:00,USA,California Independent System Operator,US-CAL-CISO,164.83,225.47,62.99,51.71,caiso.com,false,
2022-01-05 18:00:00,USA,California Independent System Operator,US-CAL-CISO,153.44,212.09,65.43,54.07,caiso.com,false,
2022-01-05 19:00:00,USA,California Independent System Operator,US-CAL-CISO,148.0,206.06,66.47,54.82,caiso.com,false,
2022-01-05 20:00:00,USA,California Independent System Operator,US-CAL-CISO,144.46,201.87,67.34,55.47,caiso.com,false,
2022-01-05 21:00:00,USA,California Independent System Operator,US-CAL-CISO,141.81,199.13,67.74,56.07,caiso.com,false,
2022-01-05 22:00:00,USA,California Independent System Operator,US-CAL-CISO,146.96,205.36,66.57,54.95,caiso.com,false,
2022-01-05 23:00:00,USA,California Independent System Operator,US-CAL-CISO,185.17,249.98,58.66,46.53,caiso.com,false,
2022-01-06 00:00:00,USA,California Independent System Operator,US-CAL-CISO,252.89,331.32,43.04,31.11,caiso.com,false,
2022-01-06 01:00:00,USA,California Independent System Operator,US-CAL-CISO,265.79,345.55,40.65,29.35,caiso.com,false,
2022-01-06 02:00:00,USA,California Independent System Operator,US-CAL-CISO,271.57,351.73,40.05,28.61,caiso.com,false,
2022-01-06 03:00:00,USA,California Independent System Operator,US-CAL-CISO,276.15,357.89,38.75,27.01,caiso.com,false,
2022-01-06 04:00:00,USA,California Independent System Operator,US-CAL-CISO,278.19,361.08,37.77,25.6,caiso.com,false,
2022-01-06 05:00:00,USA,California Independent System Operator,US-CAL-CISO,275.28,357.22,38.65,25.89,caiso.com,false,
2022-01-06 06:00:00,USA,California Independent System Operator,US-CAL-CISO,265.12,344.86,41.23,27.43,caiso.com,false,
2022-01-06 07:00:00,USA,California Independent System Operator,US-CAL-CISO,264.26,344.28,41.3,26.82,caiso.com,false,
2022-01-06 08:00:00,USA,California Independent System Operator,US-CAL-CISO,253.62,330.21,44.8,29.56,caiso.com,false,
2022-01-06 09:00:00,USA,California Independent System Operator,US-CAL-CISO,251.17,326.64,45.87,30.36,caiso.com,false,
2022-01-06 10:00:00,USA,California Independent System Operator,US-CAL-CISO,252.38,328.6,45.45,29.73,caiso.com,false,
2022-01-06 11:00:00,USA,California Independent System Operator,US-CAL-CISO,248.36,323.62,46.33,30.72,caiso.com,false,
2022-01-06 12:00:00,USA,California Independent System Operator,US-CAL-CISO,249.03,325.97,45.15,30.23,caiso.com,false,
2022-01-06 13:00:00,USA,California Independent System Operator,US-CAL-CISO,254.95,334.52,42.68,28.82,caiso.com,false,
2022-01-06 14:00:00,USA,California Independent System Operator,US-CAL-CISO,260.46,341.33,41.1,28.17,caiso.com,false,
2022-01-06 15:00:00,USA,California Independent System Operator,US-CAL-CISO,249.7,327.29,44.22,31.79,caiso.com,false,
2022-01-06 16:00:00,USA,California Independent System Operator,US-CAL-CISO,208.4,278.08,53.49,41.51,caiso.com,false,
2022-01-06 17:00:00,USA,California Independent System Operator,US-CAL-CISO,167.68,228.58,63.08,50.67,caiso.com,false,
2022-01-06 18:00:00,USA,California Independent System Operator,US-CAL-CISO,153.51,211.55,66.41,53.9,caiso.com,false,
2022-01-06 19:00:00,USA,California Independent System Operator,US-CAL-CISO,151.31,209.33,66.68,54.14,caiso.com,false,
2022-01-06 20:00:00,USA,California Independent System Operator,US-CAL-CISO,146.57,203.75,67.7,55.06,caiso.com,false,
2022-01-06 21:00:00,USA,California Independent System Operator,US-CAL-CISO,148.18,205.45,67.52,54.7,caiso.com,false,
2022-01-06 22:00:00,USA,California Independent System Operator,US-CAL-CISO,142.82,199.19,68.63,55.99,caiso.com,false,
2022-01-06 23:00:00,USA,California Independent System Operator,US-CAL-CISO,173.36,236.23,61.41,48.8,caiso.com,false,
2022-01-07 00:00:00,USA,California Independent System Operator,US-CAL-CISO,233.7,307.91,48.11,35.34,caiso.com,false,
2022-01-07 01:00:00,USA,California Independent System Operator,US-CAL-CISO,250.72,326.38,45.36,33.21,caiso.com,false,
2022-01-07 02:00:00,USA,California Independent System Operator,US-CAL-CISO,248.53,323.81,45.73,33.54,caiso.com,false,
2022-01-07 03:00:00,USA,California Independent System Operator,US-CAL-CISO,248.53,324.91,45.04,32.54,caiso.com,false,
2022-01-07 04:00:00,USA,California Independent System Operator,US-CAL-CISO,248.54,325.21,44.76,31.85,caiso.com,false,
2022-01-07 05:00:00,USA,California Independent System Operator,US-CAL-CISO,248.38,324.92,44.78,31.22,caiso.com,false,
2022-01-07 06:00:00,USA,California Independent System Operator,US-CAL-CISO,244.62,319.72,46.11,32.02,caiso.com,false,
2022-01-07 07:00:00,USA,California Independent System Operator,US-CAL-CISO,241.49,315.23,47.34,32.53,caiso.com,false,
2022-01-07 08:00:00,USA,California Independent System Operator,US-CAL-CISO,236.52,308.0,49.41,33.91,caiso.com,false,
2022-01-07 09:00:00,USA,California Independent System Operator,US-CAL-CISO,227.9,296.78,52.02,36.31,caiso.com,false,
2022-01-07 10:00:00,USA,California Independent System Operator,US-CAL-CISO,227.71,296.13,52.18,36.39,caiso.com,false,
2022-01-07 11:00:00,USA,California Independent System Operator,US-CAL-CISO,222.11,289.63,53.23,37.53,caiso.com,false,
2022-01-07 12:00:00,USA,California Independent System Operator,US-CAL-CISO,217.84,285.46,53.4,38.48,caiso.com,false,
2022-01-07 13:00:00,USA,California Independent System Operator,US-CAL-CISO,215.5,283.12,53.5,39.49,caiso.com,false,
2022-01-07 14:00:00,USA,California Independent System Operator,US-CAL-CISO,220.51,289.61,51.87,38.84,caiso.com,false,
2022-01-07 15:00:00,USA,California Independent System Operator,US-CAL-CISO,212.53,279.03,54.32,41.8,caiso.com,false,
2022-01-07 16:00:00,USA,California Independent System Operator,US-CAL-CISO,160.86,216.7,66.2,54.26,caiso.com,false,
2022-01-07 17:00:00,USA,California Independent System Operator,US-CAL-CISO,130.65,179.42,73.54,61.6,caiso.com,false,
2022-01-07 18:00:00,USA,California Independent System Operator,US-CAL-CISO,127.59,175.55,74.3,62.16,caiso.com,false,
2022-01-07 19:00:00,USA,California Independent System Operator,US-CAL-CISO,126.79,174.49,74.64,62.2,caiso.com,false,
2022-01-07 20:00:00,USA,California Independent System Operator,US-CAL-CISO,128.28,176.24,74.27,61.79,caiso.com,false,
2022-01-07 21:00:00,USA,California Independent System Operator,US-CAL-CISO,132.37,181.54,72.97,60.61,caiso.com,false,
2022-01-07 22:00:00,USA,California Independent System Operator,US-CAL-CISO,135.29,184.71,72.43,59.96,caiso.com,false,
2022-01-07 23:00:00,USA,California Independent System Operator,US-CAL-CISO,164.83,219.06,66.36,53.54,caiso.com,false,
2022-01-08 00:00:00,USA,California Independent System Operator,US-CAL-CISO,200.48,262.21,58.02,45.37,caiso.com,false,
2022-01-08 01:00:00,USA,California Independent System Operator,US-CAL-CISO,197.48,256.59,59.85,47.62,caiso.com,false,
2022-01-08 02:00:00,USA,California Independent System Operator,US-CAL-CISO,201.15,261.04,59.02,46.74,caiso.com,false,
2022-01-08 03:00:00,USA,California Independent System Operator,US-CAL-CISO,202.09,262.7,58.4,45.88,caiso.com,false,
2022-01-08 04:00:00,USA,California Independent System Operator,US-CAL-CISO,193.09,251.93,60.17,47.46,caiso.com,false,
2022-01-08 05:00:00,USA,California Independent System Operator,US-CAL-CISO,197.48,258.3,58.54,45.56,caiso.com,false,
2022-01-08 06:00:00,USA,California Independent System Operator,US-CAL-CISO,185.55,242.93,61.81,47.98,caiso.com,false,
2022-01-08 07:00:00,USA,California Independent System Operator,US-CAL-CISO,174.44,228.39,65.12,50.22,caiso.com,false,
2022-01-08 08:00:00,USA,California Independent System Operator,US-CAL-CISO,178.35,233.77,63.81,48.46,caiso.com,false,
2022-01-08 09:00:00,USA,California Independent System Operator,US-CAL-CISO,175.17,229.63,64.87,49.09,caiso.com,false,
2022-01-08 10:00:00,USA,California Independent System Operator,US-CAL-CISO,178.55,233.89,64.22,48.22,caiso.com,false,
2022-01-08 11:00:00,USA,California Independent System Operator,US-CAL-CISO,182.89,239.42,63.3,47.1,caiso.com,false,
2022-01-08 12:00:00,USA,California Independent System Operator,US-CAL-CISO,184.38,241.53,62.74,46.81,caiso.com,false,
2022-01-08 13:00:00,USA,California Independent System Operator,US-CAL-CISO,175.96,230.97,64.94,49.29,caiso.com,false,
2022-01-08 14:00:00,USA,California Independent System Operator,US-CAL-CISO,181.56,238.04,63.47,48.52,caiso.com,false,
2022-01-08 15:00:00,USA,California Independent System Operator,US-CAL-CISO,177.06,233.38,64.2,49.92,caiso.com,false,
2022-01-08 16:00:00,USA,California Independent System Operator,US-CAL-CISO,150.92,204.45,68.79,55.54,caiso.com,false,
2022-01-08 17:00:00,USA,California Independent System Operator,US-CAL-CISO,126.0,174.96,74.36,61.53,caiso.com,false,
2022-01-08 18:00:00,USA,California Independent System Operator,US-CAL-CISO,119.11,166.54,76.33,62.98,caiso.com,false,
2022-01-08 19:00:00,USA,California Independent System Operator,US-CAL-CISO,118.01,165.57,76.58,62.5,caiso.com,false,
2022-01-08 20:00:00,USA,California Independent System Operator,US-CAL-CISO,117.01,165.03,76.54,62.14,caiso.com,false,
2022-01-08 21:00:00,USA,California Independent System Operator,US-CAL-CISO,117.69,166.2,76.19,61.76,caiso.com,false,
2022-01-08 22:00:00,USA,California Independent System Operator,US-CAL-CISO,121.03,169.82,75.68,61.5,caiso.com,false,
2022-01-08 23:00:00,USA,California Independent System Operator,US-CAL-CISO,150.65,204.21,69.58,54.82,caiso.com,false,
2022-01-09 00:00:00,USA,California Independent System Operator,US-CAL-CISO,211.01,277.17,55.42,41.07,caiso.com,false,
2022-01-09 01:00:00,USA,California Independent System Operator,US-CAL-CISO,234.48,304.36,50.71,37.61,caiso.com,false,
2022-01-09 02:00:00,USA,California Independent System Operator,US-CAL-CISO,239.9,311.64,48.95,35.94,caiso.com,false,
2022-01-09 03:00:00,USA,California Independent System Operator,US-CAL-CISO,238.8,310.35,49.24,36.02,caiso.com,false,
2022-01-09 04:00:00,USA,California Independent System Operator,US-CAL-CISO,240.26,313.21,48.27,34.83,caiso.com,false,
2022-01-09 05:00:00,USA,California Independent System Operator,US-CAL-CISO,242.18,315.7,47.78,34.04,caiso.com,false,
2022-01-09 06:00:00,USA,California Independent System Operator,US-CAL-CISO,244.01,318.77,46.81,32.46,caiso.com,false,
2022-01-09 07:00:00,USA,California Independent System Operator,US-CAL-CISO,239.58,313.91,47.56,32.41,caiso.com,false,
2022-01-09 08:00:00,USA,California Independent System Operator,US-CAL-CISO,241.79,316.78,46.97,31.2,caiso.com,false,
2022-01-09 09:00:00,USA,California Independent System Operator,US-CAL-CISO,236.5,308.52,49.35,33.21,caiso.com,false,
2022-01-09 10:00:00,USA,California Independent System Operator,US-CAL-CISO,234.61,305.82,50.21,33.82,caiso.com,false,
2022-01-09 11:00:00,USA,California Independent System Operator,US-CAL-CISO,233.95,305.29,50.31,33.94,caiso.com,false,
2022-01-09 12:00:00,USA,California Independent System Operator,US-CAL-CISO,230.62,300.65,51.27,35.12,caiso.com,false,
2022-01-09 13:00:00,USA,California Independent System Operator,US-CAL-CISO,225.53,294.52,52.17,36.48,caiso.com,false,
2022-01-09 14:00:00,USA,California Independent System Operator,US-CAL-CISO,224.49,293.16,52.41,37.47,caiso.com,false,
2022-01-09 15:00:00,USA,California Independent System Operator,US-CAL-CISO,212.42,280.01,54.26,39.59,caiso.com,false,
2022-01-09 16:00:00,USA,California Independent System Operator,US-CAL-CISO,148.1,202.4,69.16,55.19,caiso.com,false,
2022-01-09 17:00:00,USA,California Independent System Operator,US-CAL-CISO,109.57,157.03,77.3,63.7,caiso.com,false,
2022-01-09 18:00:00,USA,California Independent System Operator,US-CAL-CISO,102.12,149.49,78.21,64.83,caiso.com,false,
2022-01-09 19:00:00,USA,California Independent System Operator,US-CAL-CISO,91.49,137.7,80.14,66.88,caiso.com,false,
2022-01-09 20:00:00,USA,California Independent System Operator,US-CAL-CISO,90.38,136.62,80.16,67.25,caiso.com,false,
2022-01-09 21:00:00,USA,California Independent System Operator,US-CAL-CISO,93.21,140.26,79.51,66.39,caiso.com,false,
2022-01-09 22:00:00,USA,California Independent System Operator,US-CAL-CISO,103.82,153.31,76.99,63.94,caiso.com,false,
2022-01-09 23:00:00,USA,California Independent System Operator,US-CAL-CISO,135.12,189.87,70.41,56.91,caiso.com,false,
2022-01-10 00:00:00,USA,California Independent System Operator,US-CAL-CISO,203.75,272.13,54.58,41.07,caiso.com,false,
2022-01-10 01:00:00,USA,California Independent System Operator,US-CAL-CISO,232.44,305.3,48.55,36.05,caiso.com,false,
2022-01-10 02:00:00,USA,California Independent System Operator,US-CAL-CISO,237.14,311.04,47.28,34.97,caiso.com,false,
2022-01-10 03:00:00,USA,California Independent System Operator,US-CAL-CISO,236.31,310.38,47.29,34.71,caiso.com,false,
2022-01-10 04:00:00,USA,California Independent System Operator,US-CAL-CISO,240.2,315.51,46.26,33.3,caiso.com,false,
2022-01-10 05:00:00,USA,California Independent System Operator,US-CAL-CISO,240.25,315.88,46.15,32.64,caiso.com,false,
2022-01-10 06:00:00,USA,California Independent System Operator,US-CAL-CISO,241.93,318.24,45.68,31.04,caiso.com,false,
2022-01-10 07:00:00,USA,California Independent System Operator,US-CAL-CISO,240.06,315.13,46.92,31.29,caiso.com,false,
2022-01-10 08:00:00,USA,California Independent System Operator,US-CAL-CISO,244.76,320.9,45.74,29.45,caiso.com,false,
2022-01-10 09:00:00,USA,California Independent System Operator,US-CAL-CISO,241.88,317.31,46.55,29.89,caiso.com,false,
2022-01-10 10:00:00,USA,California Independent System Operator,US-CAL-CISO,238.66,313.65,47.22,30.46,caiso.com,false,
2022-01-10 11:00:00,USA,California Independent System Operator,US-CAL-CISO,238.19,313.83,46.96,30.55,caiso.com,false,
2022-01-10 12:00:00,USA,California Independent System Operator,US-CAL-CISO,241.94,319.64,45.22,29.75,caiso.com,false,
