Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-03 07:00:00,Norway,Norway,NO,17.78,43.5,96.88,95.48,entsoe.eu,false,
2022-01-03 08:00:00,Norway,Norway,NO,15.04,40.22,97.5,95.93,entsoe.eu,false,
2022-01-03 09:00:00,Norway,Norway,NO,16.72,42.31,97.1,95.42,entsoe.eu,false,
2022-01-03 10:00:00,Norway,Norway,NO,12.42,37.64,97.59,96.3,entsoe.eu,false,
2022-01-03 11:00:00,Norway,Norway,NO,10.77,35.77,97.91,96.26,entsoe.eu,false,
2022-01-03 12:00:00,Norway,Norway,NO,10.72,35.5,97.93,96.32,entsoe.eu,false,
2022-01-03 13:00:00,Norway,Norway,NO,10.06,34.67,98.09,96.8,entsoe.eu,false,
2022-01-03 14:00:00,Norway,Norway,NO,12.53,37.55,97.69,96.24,entsoe.eu,false,
2022-01-03 15:00:00,Norway,Norway,NO,11.39,36.11,98.12,97.15,entsoe.eu,false,
2022-01-03 16:00:00,Norway,Norway,NO,10.53,35.03,98.36,97.55,entsoe.eu,false,
2022-01-03 17:00:00,Norway,Norway,NO,10.19,34.74,98.39,97.09,entsoe.eu,false,
2022-01-03 18:00:00,Norway,Norway,NO,9.93,34.67,98.44,97.35,entsoe.eu,false,
2022-01-03 19:00:00,Norway,Norway,NO,11.46,36.52,98.25,96.71,entsoe.eu,false,
2022-01-03 20:00:00,Norway,Norway,NO,18.27,44.27,97.49,95.69,entsoe.eu,false,
2022-01-03 21:00:00,Norway,Norway,NO,21.73,48.25,97.09,95.1,entsoe.eu,false,
2022-01-03 22:00:00,Norway,Norway,NO,30.54,57.89,96.03,93.51,entsoe.eu,false,
2022-01-03 23:00:00,Norway,Norway,NO,28.92,55.89,96.34,94.46,entsoe.eu,false,
2022-01-04 00:00:00,Norway,Norway,NO,37.12,65.07,95.48,93.0,entsoe.eu,false,
2022-01-04 01:00:00,Norway,Norway,NO,40.03,68.44,95.16,92.89,entsoe.eu,false,
2022-01-04 02:00:00,Norway,Norway,NO,43.45,72.42,94.72,92.55,entsoe.eu,false,
2022-01-04 03:00:00,Norway,Norway,NO,33.16,61.22,95.7,93.65,entsoe.eu,false,
2022-01-04 04:00:00,Norway,Norway,NO,16.47,42.6,97.47,96.45,entsoe.eu,false,
2022-01-04 05:00:00,Norway,Norway,NO,3.72,27.48,99.23,99.04,entsoe.eu,false,
2022-01-04 06:00:00,Norway,Norway,NO,2.97,26.59,99.38,99.38,entsoe.eu,false,
2022-01-04 07:00:00,Norway,Norway,NO,2.73,26.32,99.44,99.44,entsoe.eu,false,
2022-01-04 08:00:00,Norway,Norway,NO,3.06,26.75,99.38,99.38,entsoe.eu,false,
2022-01-04 09:00:00,Norway,Norway,NO,2.37,25.98,99.51,99.51,entsoe.eu,false,
2022-01-04 10:00:00,Norway,Norway,NO,2.34,25.97,99.5,99.5,entsoe.eu,false,
2022-01-04 11:00:00,Norway,Norway,NO,2.57,26.29,99.46,99.46,entsoe.eu,false,
2022-01-04 12:00:00,Norway,Norway,NO,3.0,26.92,99.38,99.38,entsoe.eu,false,
2022-01-04 13:00:00,Norway,Norway,NO,2.73,26.65,99.43,99.43,entsoe.eu,false,
2022-01-04 14:00:00,Norway,Norway,NO,3.22,27.34,99.36,99.36,entsoe.eu,false,
2022-01-04 15:00:00,Norway,Norway,NO,2.95,26.97,99.41,99.41,entsoe.eu,false,
2022-01-04 16:00:00,Norway,Norway,NO,2.62,26.63,99.47,99.47,entsoe.eu,false,
2022-01-04 17:00:00,Norway,Norway,NO,2.56,26.58,99.48,99.48,entsoe.eu,false,
2022-01-04 18:00:00,Norway,Norway,NO,4.06,28.42,99.24,99.24,entsoe.eu,false,
2022-01-04 19:00:00,Norway,Norway,NO,6.78,31.66,98.81,98.37,entsoe.eu,false,
2022-01-04 20:00:00,Norway,Norway,NO,10.36,35.64,98.33,97.16,entsoe.eu,false,
2022-01-04 21:00:00,Norway,Norway,NO,21.35,47.8,97.14,95.3,entsoe.eu,false,
2022-01-04 22:00:00,Norway,Norway,NO,36.97,65.03,95.43,92.8,entsoe.eu,false,
2022-01-04 23:00:00,Norway,Norway,NO,36.52,64.33,95.68,93.94,entsoe.eu,false,
2022-01-05 00:00:00,Norway,Norway,NO,39.07,67.45,95.13,93.04,entsoe.eu,false,
2022-01-05 01:00:00,Norway,Norway,NO,41.77,70.71,94.68,92.25,entsoe.eu,false,
2022-01-05 02:00:00,Norway,Norway,NO,43.06,72.65,94.23,91.05,entsoe.eu,false,
2022-01-05 03:00:00,Norway,Norway,NO,43.4,73.03,94.2,91.28,entsoe.eu,false,
2022-01-05 04:00:00,Norway,Norway,NO,38.66,67.53,94.95,93.02,entsoe.eu,false,
2022-01-05 05:00:00,Norway,Norway,NO,28.99,56.38,96.42,95.26,entsoe.eu,false,
2022-01-05 06:00:00,Norway,Norway,NO,30.07,57.37,96.29,95.53,entsoe.eu,false,
2022-01-05 07:00:00,Norway,Norway,NO,29.23,56.11,96.42,96.06,entsoe.eu,false,
2022-01-05 08:00:00,Norway,Norway,NO,28.63,55.39,96.49,96.05,entsoe.eu,false,
2022-01-05 09:00:00,Norway,Norway,NO,24.77,51.14,96.92,96.59,entsoe.eu,false,
2022-01-05 10:00:00,Norway,Norway,NO,25.9,52.54,96.74,96.43,entsoe.eu,false,
2022-01-05 11:00:00,Norway,Norway,NO,25.82,52.46,96.73,96.44,entsoe.eu,false,
2022-01-05 12:00:00,Norway,Norway,NO,24.81,51.48,96.78,96.4,entsoe.eu,false,
2022-01-05 13:00:00,Norway,Norway,NO,24.7,51.2,96.8,96.19,entsoe.eu,false,
2022-01-05 14:00:00,Norway,Norway,NO,26.24,52.71,96.65,96.29,entsoe.eu,false,
2022-01-05 15:00:00,Norway,Norway,NO,16.67,42.14,97.72,97.16,entsoe.eu,false,
2022-01-05 16:00:00,Norway,Norway,NO,7.69,32.12,98.74,98.64,entsoe.eu,false,
2022-01-05 17:00:00,Norway,Norway,NO,10.03,34.83,98.42,97.75,entsoe.eu,false,
2022-01-05 18:00:00,Norway,Norway,NO,12.47,37.46,98.13,97.27,entsoe.eu,false,
2022-01-05 19:00:00,Norway,Norway,NO,20.52,46.29,97.27,96.02,entsoe.eu,false,
2022-01-05 20:00:00,Norway,Norway,NO,21.95,48.1,97.14,95.65,entsoe.eu,false,
2022-01-05 21:00:00,Norway,Norway,NO,29.49,56.54,96.32,94.03,entsoe.eu,false,
2022-01-05 22:00:00,Norway,Norway,NO,31.64,59.2,96.05,93.38,entsoe.eu,false,
2022-01-05 23:00:00,Norway,Norway,NO,28.72,55.77,96.5,94.02,entsoe.eu,false,
2022-01-06 00:00:00,Norway,Norway,NO,34.28,62.17,95.87,93.64,entsoe.eu,false,
2022-01-06 01:00:00,Norway,Norway,NO,37.6,65.8,95.52,93.06,entsoe.eu,false,
2022-01-06 02:00:00,Norway,Norway,NO,29.45,56.78,96.42,94.42,entsoe.eu,false,
2022-01-06 03:00:00,Norway,Norway,NO,14.37,39.82,98.08,96.08,entsoe.eu,false,
2022-01-06 04:00:00,Norway,Norway,NO,3.42,27.74,99.28,97.4,entsoe.eu,false,
2022-01-06 05:00:00,Norway,Norway,NO,3.25,27.51,99.34,97.79,entsoe.eu,false,
2022-01-06 06:00:00,Norway,Norway,NO,3.11,27.55,99.38,97.79,entsoe.eu,false,
2022-01-06 07:00:00,Norway,Norway,NO,3.22,27.67,99.37,98.25,entsoe.eu,false,
2022-01-06 08:00:00,Norway,Norway,NO,3.4,27.9,99.35,98.45,entsoe.eu,false,
2022-01-06 09:00:00,Norway,Norway,NO,3.66,28.24,99.3,98.62,entsoe.eu,false,
2022-01-06 10:00:00,Norway,Norway,NO,3.7,28.33,99.29,98.55,entsoe.eu,false,
2022-01-06 11:00:00,Norway,Norway,NO,3.76,28.35,99.28,98.35,entsoe.eu,false,
2022-01-06 12:00:00,Norway,Norway,NO,3.95,28.48,99.23,99.23,entsoe.eu,false,
2022-01-06 13:00:00,Norway,Norway,NO,3.41,27.73,99.34,99.34,entsoe.eu,false,
2022-01-06 14:00:00,Norway,Norway,NO,3.39,27.75,99.35,99.35,entsoe.eu,false,
2022-01-06 15:00:00,Norway,Norway,NO,3.39,27.71,99.35,99.35,entsoe.eu,false,
2022-01-06 16:00:00,Norway,Norway,NO,3.23,27.51,99.37,99.37,entsoe.eu,false,
2022-01-06 17:00:00,Norway,Norway,NO,3.81,28.1,99.27,99.25,entsoe.eu,false,
2022-01-06 18:00:00,Norway,Norway,NO,3.88,28.13,99.26,99.25,entsoe.eu,false,
2022-01-06 19:00:00,Norway,Norway,NO,3.65,27.84,99.3,99.29,entsoe.eu,false,
2022-01-06 20:00:00,Norway,Norway,NO,3.53,27.75,99.32,99.32,entsoe.eu,false,
2022-01-06 21:00:00,Norway,Norway,NO,3.54,27.66,99.31,99.3,entsoe.eu,false,
2022-01-06 22:00:00,Norway,Norway,NO,10.44,35.27,98.43,98.36,entsoe.eu,false,
2022-01-06 23:00:00,Norway,Norway,NO,27.96,54.64,96.5,95.07,entsoe.eu,false,
2022-01-07 00:00:00,Norway,Norway,NO,28.54,55.35,96.45,94.84,entsoe.eu,false,
2022-01-07 01:00:00,Norway,Norway,NO,35.88,63.46,95.31,94.0,entsoe.eu,false,
2022-01-07 02:00:00,Norway,Norway,NO,34.14,61.69,95.24,93.71,entsoe.eu,false,
2022-01-07 03:00:00,Norway,Norway,NO,34.96,62.5,95.25,93.14,entsoe.eu,false,
2022-01-07 04:00:00,Norway,Norway,NO,31.3,57.89,96.19,93.92,entsoe.eu,false,
2022-01-07 05:00:00,Norway,Norway,NO,17.29,42.54,97.68,97.15,entsoe.eu,false,
2022-01-07 06:00:00,Norway,Norway,NO,7.67,31.99,98.74,98.73,entsoe.eu,false,
2022-01-07 07:00:00,Norway,Norway,NO,7.93,32.31,98.72,98.71,entsoe.eu,false,
2022-01-07 08:00:00,Norway,Norway,NO,8.7,33.11,98.65,98.62,entsoe.eu,false,
2022-01-07 09:00:00,Norway,Norway,NO,4.46,28.36,99.18,99.17,entsoe.eu,false,
2022-01-07 10:00:00,Norway,Norway,NO,2.73,26.43,99.43,99.42,entsoe.eu,false,
2022-01-07 11:00:00,Norway,Norway,NO,2.63,26.36,99.45,99.44,entsoe.eu,false,
2022-01-07 12:00:00,Norway,Norway,NO,2.66,26.42,99.44,99.44,entsoe.eu,false,
2022-01-07 13:00:00,Norway,Norway,NO,2.67,26.47,99.44,99.44,entsoe.eu,false,
2022-01-07 14:00:00,Norway,Norway,NO,2.73,26.52,99.45,99.45,entsoe.eu,false,
2022-01-07 15:00:00,Norway,Norway,NO,2.7,26.38,99.46,99.46,entsoe.eu,false,
2022-01-07 16:00:00,Norway,Norway,NO,2.76,26.52,99.44,99.44,entsoe.eu,false,
2022-01-07 17:00:00,Norway,Norway,NO,2.85,26.65,99.41,99.41,entsoe.eu,false,
2022-01-07 18:00:00,Norway,Norway,NO,2.82,26.57,99.41,99.41,entsoe.eu,false,
2022-01-07 19:00:00,Norway,Norway,NO,2.97,26.72,99.39,99.39,entsoe.eu,false,
2022-01-07 20:00:00,Norway,Norway,NO,3.0,26.84,99.38,99.38,entsoe.eu,false,
2022-01-07 21:00:00,Norway,Norway,NO,3.03,26.87,99.37,99.37,entsoe.eu,false,
2022-01-07 22:00:00,Norway,Norway,NO,3.08,26.9,99.35,99.35,entsoe.eu,false,
2022-01-07 23:00:00,Norway,Norway,NO,5.21,29.32,99.06,99.02,entsoe.eu,false,
2022-01-08 00:00:00,Norway,Norway,NO,7.12,31.34,98.81,98.72,entsoe.eu,false,
2022-01-08 01:00:00,Norway,Norway,NO,7.43,31.81,98.76,98.66,entsoe.eu,false,
2022-01-08 02:00:00,Norway,Norway,NO,6.09,30.42,98.93,98.86,entsoe.eu,false,
2022-01-08 03:00:00,Norway,Norway,NO,5.52,29.88,99.01,98.95,entsoe.eu,false,
2022-01-08 04:00:00,Norway,Norway,NO,5.88,30.31,98.96,98.94,entsoe.eu,false,
2022-01-08 05:00:00,Norway,Norway,NO,5.38,29.79,99.03,99.0,entsoe.eu,false,
2022-01-08 06:00:00,Norway,Norway,NO,3.72,27.92,99.26,99.26,entsoe.eu,false,
2022-01-08 07:00:00,Norway,Norway,NO,2.86,27.0,99.38,99.38,entsoe.eu,false,
2022-01-08 08:00:00,Norway,Norway,NO,3.04,27.24,99.37,99.37,entsoe.eu,false,
2022-01-08 09:00:00,Norway,Norway,NO,2.77,26.94,99.42,99.42,entsoe.eu,false,
2022-01-08 10:00:00,Norway,Norway,NO,2.73,26.95,99.43,99.43,entsoe.eu,false,
2022-01-08 11:00:00,Norway,Norway,NO,2.68,26.91,99.44,99.44,entsoe.eu,false,
2022-01-08 12:00:00,Norway,Norway,NO,2.78,27.03,99.42,99.42,entsoe.eu,false,
2022-01-08 13:00:00,Norway,Norway,NO,2.8,27.05,99.42,99.42,entsoe.eu,false,
2022-01-08 14:00:00,Norway,Norway,NO,2.87,27.1,99.4,99.4,entsoe.eu,false,
2022-01-08 15:00:00,Norway,Norway,NO,2.86,26.99,99.41,99.41,entsoe.eu,false,
2022-01-08 16:00:00,Norway,Norway,NO,2.81,26.75,99.41,99.41,entsoe.eu,false,
2022-01-08 17:00:00,Norway,Norway,NO,2.91,26.71,99.39,99.38,entsoe.eu,false,
2022-01-08 18:00:00,Norway,Norway,NO,10.4,34.79,98.6,98.47,entsoe.eu,false,
2022-01-08 19:00:00,Norway,Norway,NO,21.3,47.02,97.36,96.37,entsoe.eu,false,
2022-01-08 20:00:00,Norway,Norway,NO,24.73,51.0,96.93,95.72,entsoe.eu,false,
2022-01-08 21:00:00,Norway,Norway,NO,26.8,53.32,96.67,95.32,entsoe.eu,false,
2022-01-08 22:00:00,Norway,Norway,NO,24.95,51.42,96.82,95.49,entsoe.eu,false,
2022-01-08 23:00:00,Norway,Norway,NO,24.38,50.75,96.87,95.2,entsoe.eu,false,
2022-01-09 00:00:00,Norway,Norway,NO,29.97,57.35,95.79,94.29,entsoe.eu,false,
2022-01-09 01:00:00,Norway,Norway,NO,33.43,61.23,95.1,93.41,entsoe.eu,false,
2022-01-09 02:00:00,Norway,Norway,NO,34.61,62.55,94.96,93.07,entsoe.eu,false,
2022-01-09 03:00:00,Norway,Norway,NO,37.86,66.35,94.6,92.82,entsoe.eu,false,
2022-01-09 04:00:00,Norway,Norway,NO,40.58,69.43,94.28,92.72,entsoe.eu,false,
2022-01-09 05:00:00,Norway,Norway,NO,41.67,70.53,94.24,92.75,entsoe.eu,false,
2022-01-09 06:00:00,Norway,Norway,NO,40.24,68.61,94.74,93.35,entsoe.eu,false,
2022-01-09 07:00:00,Norway,Norway,NO,36.89,64.38,95.56,94.53,entsoe.eu,false,
2022-01-09 08:00:00,Norway,Norway,NO,23.84,49.73,97.04,96.62,entsoe.eu,false,
2022-01-09 09:00:00,Norway,Norway,NO,10.5,34.68,98.53,98.44,entsoe.eu,false,
2022-01-09 10:00:00,Norway,Norway,NO,2.71,26.0,99.42,99.42,entsoe.eu,false,
2022-01-09 11:00:00,Norway,Norway,NO,2.8,26.22,99.41,99.41,entsoe.eu,false,
2022-01-09 12:00:00,Norway,Norway,NO,2.93,26.55,99.39,99.39,entsoe.eu,false,
2022-01-09 13:00:00,Norway,Norway,NO,2.73,26.28,99.43,99.43,entsoe.eu,false,
2022-01-09 14:00:00,Norway,Norway,NO,2.8,26.45,99.42,99.42,entsoe.eu,false,
2022-01-09 15:00:00,Norway,Norway,NO,2.87,26.54,99.42,99.42,entsoe.eu,false,
2022-01-09 16:00:00,Norway,Norway,NO,2.85,26.54,99.43,99.43,entsoe.eu,false,
2022-01-09 17:00:00,Norway,Norway,NO,2.92,26.64,99.42,99.42,entsoe.eu,false,
2022-01-09 18:00:00,Norway,Norway,NO,2.92,26.67,99.42,99.42,entsoe.eu,false,
2022-01-09 19:00:00,Norway,Norway,NO,2.97,26.75,99.39,99.39,entsoe.eu,false,
2022-01-09 20:00:00,Norway,Norway,NO,2.88,26.65,99.39,99.39,entsoe.eu,false,
2022-01-09 21:00:00,Norway,Norway,NO,2.91,26.69,99.38,99.38,entsoe.eu,false,
2022-01-09 22:00:00,Norway,Norway,NO,3.09,26.85,99.34,99.34,entsoe.eu,false,
2022-01-09 23:00:00,Norway,Norway,NO,3.17,26.87,99.31,99.31,entsoe.eu,false,
2022-01-10 00:00:00,Norway,Norway,NO,3.45,27.2,99.26,98.41,entsoe.eu,false,
2022-01-10 01:00:00,Norway,Norway,NO,3.73,27.6,99.22,97.93,entsoe.eu,false,
2022-01-10 02:00:00,Norway,Norway,NO,3.59,27.6,99.24,97.76,entsoe.eu,false,
2022-01-10 03:00:00,Norway,Norway,NO,3.51,27.56,99.25,98.22,entsoe.eu,false,
2022-01-10 04:00:00,Norway,Norway,NO,3.28,27.24,99.29,99.29,entsoe.eu,false,
2022-01-10 05:00:00,Norway,Norway,NO,3.1,27.08,99.37,99.37,entsoe.eu,false,
2022-01-10 06:00:00,Norway,Norway,NO,2.9,26.88,99.41,99.41,entsoe.eu,false,
2022-01-10 07:00:00,Norway,Norway,NO,2.77,26.7,99.45,99.45,entsoe.eu,false,
2022-01-10 08:00:00,Norway,Norway,NO,2.79,26.75,99.44,99.44,entsoe.eu,false,
2022-01-10 09:00:00,Norway,Norway,NO,2.71,26.59,99.45,99.45,entsoe.eu,false,
2022-01-10 10:00:00,Norway,Norway,NO,2.62,26.35,99.47,99.47,entsoe.eu,false,
2022-01-10 11:00:00,Norway,Norway,NO,2.76,26.42,99.44,99.44,entsoe.eu,false,
2022-01-10 12:00:00,Norway,Norway,NO,2.83,26.5,99.43,99.43,entsoe.eu,false,
2022-01-10 13:00:00,Norway,Norway,NO,2.83,26.48,99.43,99.43,entsoe.eu,false,
2022-01-10 14:00:00,Norway,Norway,NO,2.8,26.37,99.43,99.43,entsoe.eu,false,
2022-01-10 15:00:00,Norway,Norway,NO,2.84,26.4,99.43,99.43,entsoe.eu,false,
2022-01-10 16:00:00,Norway,Norway,NO,2.78,26.26,99.44,99.44,entsoe.eu,false,
2022-01-10 17:00:00,Norway,Norway,NO,2.83,26.3,99.43,99.43,entsoe.eu,false,
2022-01-10 18:00:00,Norway,Norway,NO,2.77,26.2,99.44,99.44,entsoe.eu,false,
2022-01-10 19:00:00,Norway,Norway,NO,2.84,26.24,99.43,99.43,entsoe.eu,false,
2022-01-10 20:00:00,Norway,Norway,NO,2.81,26.22,99.43,99.43,entsoe.eu,false,
2022-01-10 21:00:00,Norway,Norway,NO,2.87,26.26,99.41,99.41,entsoe.eu,false,
2022-01-10 22:00:00,Norway,Norway,NO,3.0,26.3,99.37,99.37,entsoe.eu,false,
2022-01-10 23:00:00,Norway,Norway,NO,3.16,26.54,99.33,99.33,entsoe.eu,false,
2022-01-11 00:00:00,Norway,Norway,NO,3.26,26.66,99.31,99.31,entsoe.eu,false,
2022-01-11 01:00:00,Norway,Norway,NO,3.43,26.75,99.27,99.27,entsoe.eu,false,
2022-01-11 02:00:00,Norway,Norway,NO,3.42,26.48,99.27,99.27,entsoe.eu,false,
2022-01-11 03:00:00,Norway,Norway,NO,3.37,26.49,99.28,99.28,entsoe.eu,false,
2022-01-11 04:00:00,Norway,Norway,NO,3.24,26.42,99.33,99.33,entsoe.eu,false,
2022-01-11 05:00:00,Norway,Norway,NO,3.12,26.31,99.37,99.37,entsoe.eu,false,
2022-01-11 06:00:00,Norway,Norway,NO,3.08,26.33,99.38,99.38,entsoe.eu,false,
2022-01-11 07:00:00,Norway,Norway,NO,3.19,26.56,99.37,99.37,entsoe.eu,false,
2022-01-11 08:00:00,Norway,Norway,NO,3.1,26.63,99.39,99.39,entsoe.eu,false,
2022-01-11 09:00:00,Norway,Norway,NO,3.2,26.86,99.37,99.37,entsoe.eu,false,
2022-01-11 10:00:00,Norway,Norway,NO,2.9,26.52,99.41,99.41,entsoe.eu,false,
2022-01-11 11:00:00,Norway,Norway,NO,2.79,26.43,99.43,99.43,entsoe.eu,false,
2022-01-11 12:00:00,Norway,Norway,NO,2.73,26.29,99.44,99.44,entsoe.eu,false,
2022-01-11 13:00:00,Norway,Norway,NO,2.7,26.22,99.45,99.45,entsoe.eu,false,
2022-01-11 14:00:00,Norway,Norway,NO,2.75,26.19,99.44,99.44,entsoe.eu,false,
2022-01-11 15:00:00,Norway,Norway,NO,2.73,26.2,99.45,99.45,entsoe.eu,false,
2022-01-11 16:00:00,Norway,Norway,NO,2.81,26.29,99.44,99.44,entsoe.eu,false,
2022-01-11 17:00:00,Norway,Norway,NO,2.76,26.17,99.45,99.45,entsoe.eu,false,
2022-01-11 18:00:00,Norway,Norway,NO,2.88,26.3,99.42,99.42,entsoe.eu,false,
2022-01-11 19:00:00,Norway,Norway,NO,2.96,26.39,99.38,99.38,entsoe.eu,false,
2022-01-11 20:00:00,Norway,Norway,NO,2.87,26.18,99.39,99.39,entsoe.eu,false,
2022-01-11 21:00:00,Norway,Norway,NO,3.08,26.46,99.34,99.34,entsoe.eu,false,
2022-01-11 22:00:00,Norway,Norway,NO,3.17,26.57,99.32,98.43,entsoe.eu,false,
2022-01-11 23:00:00,Norway,Norway,NO,3.21,26.52,99.3,98.46,entsoe.eu,false,
2022-01-12 00:00:00,Norway,Norway,NO,3.11,26.29,99.32,98.1,entsoe.eu,false,
2022-01-12 01:00:00,Norway,Norway,NO,3.31,26.43,99.28,98.07,entsoe.eu,false,
2022-01-12 02:00:00,Norway,Norway,NO,3.45,26.58,99.25,98.29,entsoe.eu,false,
2022-01-12 03:00:00,Norway,Norway,NO,3.39,26.48,99.26,98.55,entsoe.eu,false,
2022-01-12 04:00:00,Norway,Norway,NO,3.27,26.31,99.28,99.06,entsoe.eu,false,
2022-01-12 05:00:00,Norway,Norway,NO,3.18,26.25,99.31,99.31,entsoe.eu,false,
