Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-02 14:00:00,Brazil,Brazil,BR,40.32,71.32,92.99,89.92,,false,
2023-01-02 15:00:00,Brazil,Brazil,BR,40.98,72.1,92.87,89.81,,false,
2023-01-02 16:00:00,Brazil,Brazil,BR,40.26,71.1,93.0,90.02,,false,
2023-01-02 17:00:00,Brazil,Brazil,BR,39.52,69.95,93.13,90.25,,false,
2023-01-02 18:00:00,Brazil,Brazil,BR,38.63,68.79,93.28,90.48,,false,
2023-01-02 19:00:00,Brazil,Brazil,BR,38.2,67.93,93.36,90.6,,false,
2023-01-02 20:00:00,Brazil,Brazil,BR,38.1,67.44,93.37,90.62,,false,
2023-01-02 21:00:00,Brazil,Brazil,BR,37.81,66.7,93.42,90.67,,false,
2023-01-02 22:00:00,Brazil,Brazil,BR,35.83,64.25,93.77,91.17,,false,
2023-01-02 23:00:00,Brazil,Brazil,BR,34.89,63.07,93.93,91.38,,false,
2023-01-03 00:00:00,Brazil,Brazil,BR,34.95,63.08,93.92,91.36,,false,
2023-01-03 01:00:00,Brazil,Brazil,BR,35.68,63.98,93.79,91.17,,false,
2023-01-03 02:00:00,Brazil,Brazil,BR,37.46,65.99,93.49,90.71,,false,
2023-01-03 03:00:00,Brazil,Brazil,BR,39.55,68.47,93.12,90.2,,false,
2023-01-03 04:00:00,Brazil,Brazil,BR,42.17,71.58,92.67,89.6,,false,
2023-01-03 05:00:00,Brazil,Brazil,BR,44.45,74.2,92.27,89.1,,false,
2023-01-03 06:00:00,Brazil,Brazil,BR,45.21,75.19,92.14,88.91,,false,
2023-01-03 07:00:00,Brazil,Brazil,BR,45.28,75.37,92.12,88.88,,false,
2023-01-03 08:00:00,Brazil,Brazil,BR,45.23,75.38,92.13,88.87,,false,
2023-01-03 09:00:00,Brazil,Brazil,BR,45.74,76.21,92.05,88.76,,false,
2023-01-03 10:00:00,Brazil,Brazil,BR,41.69,72.02,92.75,89.61,,false,
2023-01-03 11:00:00,Brazil,Brazil,BR,39.93,70.04,93.06,90.05,,false,
2023-01-03 12:00:00,Brazil,Brazil,BR,39.5,69.8,93.13,90.19,,false,
2023-01-03 13:00:00,Brazil,Brazil,BR,39.11,69.55,93.2,90.28,,false,
2023-01-03 14:00:00,Brazil,Brazil,BR,39.52,70.06,93.13,90.22,,false,
2023-01-03 15:00:00,Brazil,Brazil,BR,41.5,72.47,92.78,89.85,,false,
2023-01-03 16:00:00,Brazil,Brazil,BR,39.14,69.48,93.19,90.35,,false,
2023-01-03 17:00:00,Brazil,Brazil,BR,37.61,67.5,93.46,90.72,,false,
2023-01-03 18:00:00,Brazil,Brazil,BR,36.8,66.29,93.6,90.93,,false,
2023-01-03 19:00:00,Brazil,Brazil,BR,36.91,66.17,93.58,90.97,,false,
2023-01-03 20:00:00,Brazil,Brazil,BR,38.25,67.27,93.35,90.7,,false,
2023-01-03 21:00:00,Brazil,Brazil,BR,38.33,67.01,93.33,90.69,,false,
2023-01-03 22:00:00,Brazil,Brazil,BR,36.33,64.7,93.68,91.16,,false,
2023-01-03 23:00:00,Brazil,Brazil,BR,35.98,64.37,93.74,91.24,,false,
2023-01-04 00:00:00,Brazil,Brazil,BR,36.23,64.68,93.7,91.18,,false,
2023-01-04 01:00:00,Brazil,Brazil,BR,37.14,65.74,93.54,90.96,,false,
2023-01-04 02:00:00,Brazil,Brazil,BR,38.93,67.82,93.23,90.51,,false,
2023-01-04 03:00:00,Brazil,Brazil,BR,41.81,71.11,92.73,89.85,,false,
2023-01-04 04:00:00,Brazil,Brazil,BR,44.04,73.73,92.34,89.32,,false,
2023-01-04 05:00:00,Brazil,Brazil,BR,45.65,75.69,92.06,88.94,,false,
2023-01-04 06:00:00,Brazil,Brazil,BR,46.36,76.48,91.94,88.77,,false,
2023-01-04 07:00:00,Brazil,Brazil,BR,46.58,76.75,91.9,88.7,,false,
2023-01-04 08:00:00,Brazil,Brazil,BR,46.88,77.18,91.85,88.64,,false,
2023-01-04 09:00:00,Brazil,Brazil,BR,46.54,77.11,91.91,88.69,,false,
2023-01-04 10:00:00,Brazil,Brazil,BR,43.96,74.66,92.35,89.26,,false,
2023-01-04 11:00:00,Brazil,Brazil,BR,41.79,72.38,92.73,89.76,,false,
2023-01-04 12:00:00,Brazil,Brazil,BR,40.92,71.59,92.88,89.96,,false,
2023-01-04 13:00:00,Brazil,Brazil,BR,40.72,71.57,92.92,90.02,,false,
2023-01-04 14:00:00,Brazil,Brazil,BR,40.14,70.94,93.02,90.12,,false,
2023-01-04 15:00:00,Brazil,Brazil,BR,40.56,71.32,92.95,90.0,,false,
2023-01-04 16:00:00,Brazil,Brazil,BR,39.01,69.51,93.22,90.34,,false,
2023-01-04 17:00:00,Brazil,Brazil,BR,37.46,67.46,93.49,90.71,,false,
2023-01-04 18:00:00,Brazil,Brazil,BR,36.79,66.42,93.6,90.9,,false,
2023-01-04 19:00:00,Brazil,Brazil,BR,35.04,64.03,93.91,91.25,,false,
2023-01-04 20:00:00,Brazil,Brazil,BR,35.55,64.11,93.82,91.14,,false,
2023-01-04 21:00:00,Brazil,Brazil,BR,35.51,63.88,93.82,91.15,,false,
2023-01-04 22:00:00,Brazil,Brazil,BR,34.09,62.19,94.07,91.54,,false,
2023-01-04 23:00:00,Brazil,Brazil,BR,33.59,61.57,94.16,91.66,,false,
2023-01-05 00:00:00,Brazil,Brazil,BR,33.69,61.69,94.14,91.62,,false,
2023-01-05 01:00:00,Brazil,Brazil,BR,34.68,62.81,93.97,91.37,,false,
2023-01-05 02:00:00,Brazil,Brazil,BR,36.87,65.25,93.59,90.86,,false,
2023-01-05 03:00:00,Brazil,Brazil,BR,38.72,67.3,93.27,90.36,,false,
2023-01-05 04:00:00,Brazil,Brazil,BR,40.5,69.3,92.96,89.92,,false,
2023-01-05 05:00:00,Brazil,Brazil,BR,41.92,70.97,92.71,89.58,,false,
2023-01-05 06:00:00,Brazil,Brazil,BR,42.5,71.67,92.61,89.43,,false,
2023-01-05 07:00:00,Brazil,Brazil,BR,41.79,70.83,92.73,89.53,,false,
2023-01-05 08:00:00,Brazil,Brazil,BR,41.46,70.52,92.79,89.57,,false,
2023-01-05 09:00:00,Brazil,Brazil,BR,42.41,72.1,92.62,89.39,,false,
2023-01-05 10:00:00,Brazil,Brazil,BR,42.56,72.97,92.6,89.46,,false,
2023-01-05 11:00:00,Brazil,Brazil,BR,38.74,68.69,93.26,90.24,,false,
2023-01-05 12:00:00,Brazil,Brazil,BR,33.55,62.78,94.17,91.16,,false,
2023-01-05 13:00:00,Brazil,Brazil,BR,32.25,61.33,94.39,91.39,,false,
2023-01-05 14:00:00,Brazil,Brazil,BR,32.4,61.74,94.36,91.36,,false,
2023-01-05 15:00:00,Brazil,Brazil,BR,32.86,62.28,94.29,91.21,,false,
2023-01-05 16:00:00,Brazil,Brazil,BR,32.08,61.31,94.42,91.4,,false,
2023-01-05 17:00:00,Brazil,Brazil,BR,30.29,58.89,94.73,91.85,,false,
2023-01-05 18:00:00,Brazil,Brazil,BR,29.44,57.71,94.88,92.08,,false,
2023-01-05 19:00:00,Brazil,Brazil,BR,28.47,56.17,95.05,92.33,,false,
2023-01-05 20:00:00,Brazil,Brazil,BR,28.42,55.77,95.06,92.34,,false,
2023-01-05 21:00:00,Brazil,Brazil,BR,28.07,55.22,95.12,92.42,,false,
2023-01-05 22:00:00,Brazil,Brazil,BR,26.94,53.91,95.32,92.76,,false,
2023-01-05 23:00:00,Brazil,Brazil,BR,26.65,53.58,95.37,92.83,,false,
2023-01-06 00:00:00,Brazil,Brazil,BR,27.0,54.1,95.31,92.75,,false,
2023-01-06 01:00:00,Brazil,Brazil,BR,27.97,55.28,95.14,92.49,,false,
2023-01-06 02:00:00,Brazil,Brazil,BR,29.11,56.6,94.94,92.16,,false,
2023-01-06 03:00:00,Brazil,Brazil,BR,28.95,56.41,94.96,92.03,,false,
2023-01-06 04:00:00,Brazil,Brazil,BR,29.91,57.55,94.8,91.69,,false,
2023-01-06 05:00:00,Brazil,Brazil,BR,30.78,58.51,94.65,91.43,,false,
2023-01-06 06:00:00,Brazil,Brazil,BR,31.39,59.16,94.54,91.27,,false,
2023-01-06 07:00:00,Brazil,Brazil,BR,31.7,59.55,94.49,91.2,,false,
2023-01-06 08:00:00,Brazil,Brazil,BR,32.25,60.23,94.39,91.1,,false,
2023-01-06 09:00:00,Brazil,Brazil,BR,32.28,60.61,94.39,91.09,,false,
2023-01-06 10:00:00,Brazil,Brazil,BR,31.18,59.8,94.58,91.41,,false,
2023-01-06 11:00:00,Brazil,Brazil,BR,29.92,58.53,94.8,91.73,,false,
2023-01-06 12:00:00,Brazil,Brazil,BR,29.42,58.21,94.88,91.83,,false,
2023-01-06 13:00:00,Brazil,Brazil,BR,29.93,59.09,94.79,91.76,,false,
2023-01-06 14:00:00,Brazil,Brazil,BR,29.95,59.24,94.79,91.74,,false,
2023-01-06 15:00:00,Brazil,Brazil,BR,30.81,60.19,94.64,91.55,,false,
2023-01-06 16:00:00,Brazil,Brazil,BR,30.07,59.15,94.77,91.75,,false,
2023-01-06 17:00:00,Brazil,Brazil,BR,29.12,57.87,94.94,92.02,,false,
2023-01-06 18:00:00,Brazil,Brazil,BR,28.01,56.14,95.13,92.29,,false,
2023-01-06 19:00:00,Brazil,Brazil,BR,27.68,55.41,95.19,92.4,,false,
2023-01-06 20:00:00,Brazil,Brazil,BR,27.34,54.66,95.24,92.47,,false,
2023-01-06 21:00:00,Brazil,Brazil,BR,26.49,53.46,95.39,92.65,,false,
2023-01-06 22:00:00,Brazil,Brazil,BR,25.4,52.13,95.58,92.97,,false,
2023-01-06 23:00:00,Brazil,Brazil,BR,25.05,51.64,95.64,93.05,,false,
2023-01-07 00:00:00,Brazil,Brazil,BR,25.28,51.83,95.6,92.97,,false,
2023-01-07 01:00:00,Brazil,Brazil,BR,26.29,52.9,95.43,92.72,,false,
2023-01-07 02:00:00,Brazil,Brazil,BR,28.3,55.17,95.08,92.25,,false,
2023-01-07 03:00:00,Brazil,Brazil,BR,29.79,56.8,94.82,91.83,,false,
2023-01-07 04:00:00,Brazil,Brazil,BR,31.13,58.26,94.59,91.44,,false,
2023-01-07 05:00:00,Brazil,Brazil,BR,32.55,59.86,94.34,91.09,,false,
2023-01-07 06:00:00,Brazil,Brazil,BR,33.33,60.7,94.2,90.89,,false,
2023-01-07 07:00:00,Brazil,Brazil,BR,33.63,61.08,94.15,90.8,,false,
2023-01-07 08:00:00,Brazil,Brazil,BR,34.54,62.02,93.99,90.58,,false,
2023-01-07 09:00:00,Brazil,Brazil,BR,36.24,64.24,93.7,90.18,,false,
2023-01-07 10:00:00,Brazil,Brazil,BR,37.08,65.94,93.55,90.01,,false,
2023-01-07 11:00:00,Brazil,Brazil,BR,36.7,65.73,93.62,90.09,,false,
2023-01-07 12:00:00,Brazil,Brazil,BR,36.67,66.24,93.62,90.1,,false,
2023-01-07 13:00:00,Brazil,Brazil,BR,36.62,66.34,93.63,90.13,,false,
2023-01-07 14:00:00,Brazil,Brazil,BR,36.53,66.34,93.65,90.17,,false,
2023-01-07 15:00:00,Brazil,Brazil,BR,36.71,66.75,93.62,90.12,,false,
2023-01-07 16:00:00,Brazil,Brazil,BR,37.32,67.16,93.51,90.03,,false,
2023-01-07 17:00:00,Brazil,Brazil,BR,36.69,66.21,93.62,90.2,,false,
2023-01-07 18:00:00,Brazil,Brazil,BR,35.64,64.58,93.8,90.47,,false,
2023-01-07 19:00:00,Brazil,Brazil,BR,34.42,62.79,94.01,90.8,,false,
2023-01-07 20:00:00,Brazil,Brazil,BR,32.79,60.32,94.3,91.24,,false,
2023-01-07 21:00:00,Brazil,Brazil,BR,30.74,57.72,94.65,91.8,,false,
2023-01-07 22:00:00,Brazil,Brazil,BR,28.94,55.63,94.97,92.29,,false,
2023-01-07 23:00:00,Brazil,Brazil,BR,28.66,55.29,95.02,92.35,,false,
2023-01-08 00:00:00,Brazil,Brazil,BR,30.42,57.28,94.71,91.95,,false,
2023-01-08 01:00:00,Brazil,Brazil,BR,33.1,60.3,94.24,91.36,,false,
2023-01-08 02:00:00,Brazil,Brazil,BR,35.98,63.52,93.74,90.76,,false,
2023-01-08 03:00:00,Brazil,Brazil,BR,39.42,67.5,93.14,90.02,,false,
2023-01-08 04:00:00,Brazil,Brazil,BR,41.42,69.82,92.8,89.55,,false,
2023-01-08 05:00:00,Brazil,Brazil,BR,42.65,71.08,92.58,89.22,,false,
2023-01-08 06:00:00,Brazil,Brazil,BR,44.05,72.81,92.34,88.89,,false,
2023-01-08 07:00:00,Brazil,Brazil,BR,44.73,73.86,92.22,88.72,,false,
2023-01-08 08:00:00,Brazil,Brazil,BR,45.48,74.7,92.09,88.5,,false,
2023-01-08 09:00:00,Brazil,Brazil,BR,48.36,78.46,91.59,87.82,,false,
2023-01-08 10:00:00,Brazil,Brazil,BR,49.14,80.37,91.45,87.6,,false,
2023-01-08 11:00:00,Brazil,Brazil,BR,49.14,80.95,91.45,87.59,,false,
2023-01-08 12:00:00,Brazil,Brazil,BR,50.27,82.7,91.26,87.31,,false,
2023-01-08 13:00:00,Brazil,Brazil,BR,50.44,83.03,91.23,87.28,,false,
2023-01-08 14:00:00,Brazil,Brazil,BR,49.34,81.93,91.42,87.55,,false,
2023-01-08 15:00:00,Brazil,Brazil,BR,48.18,80.37,91.62,87.83,,false,
2023-01-08 16:00:00,Brazil,Brazil,BR,48.36,80.35,91.59,87.81,,false,
2023-01-08 17:00:00,Brazil,Brazil,BR,47.37,78.91,91.76,88.05,,false,
2023-01-08 18:00:00,Brazil,Brazil,BR,45.83,76.96,92.03,88.43,,false,
2023-01-08 19:00:00,Brazil,Brazil,BR,44.29,74.78,92.3,88.85,,false,
2023-01-08 20:00:00,Brazil,Brazil,BR,41.92,71.37,92.71,89.47,,false,
2023-01-08 21:00:00,Brazil,Brazil,BR,39.03,67.69,93.21,90.2,,false,
2023-01-08 22:00:00,Brazil,Brazil,BR,36.48,64.65,93.66,90.84,,false,
2023-01-08 23:00:00,Brazil,Brazil,BR,35.52,63.48,93.82,91.08,,false,
2023-01-09 00:00:00,Brazil,Brazil,BR,36.19,64.17,93.71,90.92,,false,
2023-01-09 01:00:00,Brazil,Brazil,BR,37.11,65.17,93.55,90.7,,false,
2023-01-09 02:00:00,Brazil,Brazil,BR,38.38,66.48,93.33,90.38,,false,
2023-01-09 03:00:00,Brazil,Brazil,BR,40.38,68.66,92.98,89.89,,false,
2023-01-09 04:00:00,Brazil,Brazil,BR,42.24,70.74,92.65,89.43,,false,
2023-01-09 05:00:00,Brazil,Brazil,BR,43.42,72.13,92.45,89.14,,false,
2023-01-09 06:00:00,Brazil,Brazil,BR,43.81,72.61,92.38,89.03,,false,
2023-01-09 07:00:00,Brazil,Brazil,BR,43.92,72.85,92.36,89.0,,false,
2023-01-09 08:00:00,Brazil,Brazil,BR,43.4,72.41,92.45,89.11,,false,
2023-01-09 09:00:00,Brazil,Brazil,BR,42.95,72.38,92.53,89.22,,false,
2023-01-09 10:00:00,Brazil,Brazil,BR,41.4,71.42,92.8,89.6,,false,
2023-01-09 11:00:00,Brazil,Brazil,BR,39.49,69.7,93.13,90.12,,false,
2023-01-09 12:00:00,Brazil,Brazil,BR,38.85,69.27,93.24,90.27,,false,
2023-01-09 13:00:00,Brazil,Brazil,BR,38.57,69.27,93.29,90.32,,false,
2023-01-09 14:00:00,Brazil,Brazil,BR,38.52,69.22,93.3,90.32,,false,
2023-01-09 15:00:00,Brazil,Brazil,BR,38.08,68.63,93.38,90.35,,false,
2023-01-09 16:00:00,Brazil,Brazil,BR,36.39,66.45,93.67,90.74,,false,
2023-01-09 17:00:00,Brazil,Brazil,BR,35.17,64.87,93.88,91.08,,false,
2023-01-09 18:00:00,Brazil,Brazil,BR,34.33,63.63,94.03,91.29,,false,
2023-01-09 19:00:00,Brazil,Brazil,BR,33.7,62.47,94.14,91.47,,false,
2023-01-09 20:00:00,Brazil,Brazil,BR,34.63,62.89,93.98,91.29,,false,
2023-01-09 21:00:00,Brazil,Brazil,BR,35.14,63.2,93.89,91.19,,false,
2023-01-09 22:00:00,Brazil,Brazil,BR,33.51,61.33,94.17,91.6,,false,
2023-01-09 23:00:00,Brazil,Brazil,BR,33.09,60.94,94.24,91.72,,false,
2023-01-10 00:00:00,Brazil,Brazil,BR,33.3,61.2,94.21,91.67,,false,
2023-01-10 01:00:00,Brazil,Brazil,BR,33.95,61.94,94.1,91.49,,false,
2023-01-10 02:00:00,Brazil,Brazil,BR,36.11,64.28,93.72,90.97,,false,
2023-01-10 03:00:00,Brazil,Brazil,BR,35.71,63.53,93.79,90.87,,false,
2023-01-10 04:00:00,Brazil,Brazil,BR,35.48,63.12,93.83,90.77,,false,
2023-01-10 05:00:00,Brazil,Brazil,BR,36.53,64.28,93.65,90.49,,false,
2023-01-10 06:00:00,Brazil,Brazil,BR,37.15,64.93,93.54,90.32,,false,
2023-01-10 07:00:00,Brazil,Brazil,BR,37.03,64.84,93.56,90.32,,false,
2023-01-10 08:00:00,Brazil,Brazil,BR,36.31,64.05,93.69,90.46,,false,
2023-01-10 09:00:00,Brazil,Brazil,BR,36.37,64.51,93.67,90.47,,false,
2023-01-10 10:00:00,Brazil,Brazil,BR,34.59,63.27,93.98,90.92,,false,
2023-01-10 11:00:00,Brazil,Brazil,BR,33.28,62.12,94.21,91.28,,false,
2023-01-10 12:00:00,Brazil,Brazil,BR,33.34,62.59,94.2,91.28,,false,
2023-01-10 13:00:00,Brazil,Brazil,BR,33.36,62.76,94.2,91.33,,false,
2023-01-10 14:00:00,Brazil,Brazil,BR,33.96,63.64,94.09,91.23,,false,
2023-01-10 15:00:00,Brazil,Brazil,BR,34.58,64.44,93.99,91.07,,false,
2023-01-10 16:00:00,Brazil,Brazil,BR,33.68,63.27,94.14,91.31,,false,
2023-01-10 17:00:00,Brazil,Brazil,BR,31.39,60.41,94.54,91.85,,false,
2023-01-10 18:00:00,Brazil,Brazil,BR,28.54,56.65,95.04,92.4,,false,
2023-01-10 19:00:00,Brazil,Brazil,BR,27.5,55.12,95.22,92.63,,false,
2023-01-10 20:00:00,Brazil,Brazil,BR,27.56,54.81,95.21,92.58,,false,
2023-01-10 21:00:00,Brazil,Brazil,BR,27.26,54.11,95.26,92.62,,false,
2023-01-10 22:00:00,Brazil,Brazil,BR,26.09,52.6,95.46,92.95,,false,
2023-01-10 23:00:00,Brazil,Brazil,BR,25.69,52.11,95.53,93.05,,false,
2023-01-11 00:00:00,Brazil,Brazil,BR,25.62,51.95,95.54,93.05,,false,
2023-01-11 01:00:00,Brazil,Brazil,BR,26.38,52.7,95.41,92.85,,false,
2023-01-11 02:00:00,Brazil,Brazil,BR,28.2,54.79,95.1,92.39,,false,
2023-01-11 03:00:00,Brazil,Brazil,BR,31.38,58.55,94.54,91.68,,false,
2023-01-11 04:00:00,Brazil,Brazil,BR,32.8,60.16,94.29,91.31,,false,
2023-01-11 05:00:00,Brazil,Brazil,BR,34.08,61.44,94.07,90.99,,false,
2023-01-11 06:00:00,Brazil,Brazil,BR,34.43,61.9,94.01,90.88,,false,
2023-01-11 07:00:00,Brazil,Brazil,BR,34.44,62.14,94.01,90.87,,false,
2023-01-11 08:00:00,Brazil,Brazil,BR,34.29,62.09,94.04,90.9,,false,
2023-01-11 09:00:00,Brazil,Brazil,BR,34.66,62.95,93.97,90.83,,false,
2023-01-11 10:00:00,Brazil,Brazil,BR,32.88,61.91,94.28,91.28,,false,
2023-01-11 11:00:00,Brazil,Brazil,BR,31.29,60.33,94.56,91.67,,false,
2023-01-11 12:00:00,Brazil,Brazil,BR,30.89,60.12,94.63,91.79,,false,
2023-01-11 13:00:00,Brazil,Brazil,BR,30.74,60.2,94.65,91.83,,false,
2023-01-11 14:00:00,Brazil,Brazil,BR,30.62,60.05,94.68,91.85,,false,
2023-01-11 15:00:00,Brazil,Brazil,BR,31.34,60.9,94.55,91.69,,false,
2023-01-11 16:00:00,Brazil,Brazil,BR,30.36,59.6,94.72,91.96,,false,
2023-01-11 17:00:00,Brazil,Brazil,BR,29.0,57.82,94.96,92.33,,false,
2023-01-11 18:00:00,Brazil,Brazil,BR,28.18,56.61,95.1,92.55,,false,
2023-01-11 19:00:00,Brazil,Brazil,BR,27.42,55.27,95.23,92.73,,false,
2023-01-11 20:00:00,Brazil,Brazil,BR,27.82,55.32,95.16,92.62,,false,
2023-01-11 21:00:00,Brazil,Brazil,BR,28.44,55.82,95.05,92.48,,false,
2023-01-11 22:00:00,Brazil,Brazil,BR,27.05,54.08,95.3,92.85,,false,
2023-01-11 23:00:00,Brazil,Brazil,BR,26.67,53.58,95.36,92.95,,false,
2023-01-12 00:00:00,Brazil,Brazil,BR,26.9,53.73,95.32,92.9,,false,
2023-01-12 01:00:00,Brazil,Brazil,BR,27.54,54.46,95.21,92.73,,false,
2023-01-12 02:00:00,Brazil,Brazil,BR,28.08,54.98,95.12,92.51,,false,
2023-01-12 03:00:00,Brazil,Brazil,BR,29.71,56.77,94.83,92.06,,false,
2023-01-12 04:00:00,Brazil,Brazil,BR,30.29,57.38,94.73,91.85,,false,
2023-01-12 05:00:00,Brazil,Brazil,BR,31.54,58.58,94.52,91.53,,false,
2023-01-12 06:00:00,Brazil,Brazil,BR,32.19,59.3,94.4,91.35,,false,
2023-01-12 07:00:00,Brazil,Brazil,BR,32.55,59.82,94.34,91.27,,false,
2023-01-12 08:00:00,Brazil,Brazil,BR,32.52,59.8,94.34,91.27,,false,
2023-01-12 09:00:00,Brazil,Brazil,BR,33.72,61.56,94.14,91.06,,false,
2023-01-12 10:00:00,Brazil,Brazil,BR,33.91,62.61,94.1,91.17,,false,
2023-01-12 11:00:00,Brazil,Brazil,BR,33.49,62.42,94.18,91.38,,false,
2023-01-12 12:00:00,Brazil,Brazil,BR,33.65,63.04,94.15,91.39,,false,
2023-01-12 13:00:00,Brazil,Brazil,BR,34.63,64.49,93.98,91.24,,false,
2023-01-12 14:00:00,Brazil,Brazil,BR,34.05,63.74,94.08,91.39,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-12 15:00:00,Brazil,Brazil,BR,34.55,64.31,93.99,91.29,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-12 16:00:00,Brazil,Brazil,BR,32.83,62.15,94.29,91.71,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-12 17:00:00,Brazil,Brazil,BR,31.67,60.63,94.49,92.0,,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-12 18:00:00,Brazil,Brazil,BR,31.12,59.93,94.59,92.11,,false,
2023-01-12 19:00:00,Brazil,Brazil,BR,30.51,59.04,94.69,92.27,,false,
2023-01-12 20:00:00,Brazil,Brazil,BR,30.5,58.56,94.7,92.23,,false,
2023-01-12 21:00:00,Brazil,Brazil,BR,31.05,58.7,94.6,92.08,,false,
2023-01-12 22:00:00,Brazil,Brazil,BR,29.98,57.36,94.79,92.38,,false,
2023-01-12 23:00:00,Brazil,Brazil,BR,30.12,57.42,94.76,92.39,,false,
2023-01-13 00:00:00,Brazil,Brazil,BR,30.13,57.46,94.76,92.38,,false,
2023-01-13 01:00:00,Brazil,Brazil,BR,31.33,58.86,94.55,92.12,,false,
2023-01-13 02:00:00,Brazil,Brazil,BR,33.41,61.13,94.19,91.64,,false,
2023-01-13 03:00:00,Brazil,Brazil,BR,35.32,63.3,93.86,91.2,,false,
2023-01-13 04:00:00,Brazil,Brazil,BR,37.03,65.14,93.56,90.78,,false,
2023-01-13 05:00:00,Brazil,Brazil,BR,38.59,66.75,93.29,90.41,,false,
