CH,152.3134703196347,152.3134703196347,152.3134703196347,152.3134703196347,152.3134703196347,152.3134703196347,152.3134703196347,152.3134703196347,,,
DK-DK2,159.95328082191782,159.95328082191782,159.95328082191782,159.95328082191782,159.95328082191782,159.95328082191782,159.95328082191782,159.95328082191782,,,
BE,171.3494280821918,171.3494280821918,171.3494280821918,171.3494280821918,171.3494280821918,171.3494280821918,171.3494280821918,171.3494280821918,,,
US-NW-PGE,174.69506506849314,174.69506506849314,174.69506506849314,174.69506506849314,174.69506506849314,174.69506506849314,174.69506506849314,174.69506506849314,,,
AU-SA,179.61434474885846,179.61434474885846,179.61434474885846,179.61434474885846,179.61434474885846,179.61434474885846,179.61434474885846,179.61434474885846,,,
DK-DK1,200.60849657534246,200.60849657534246,200.60849657534246,200.60849657534246,200.60849657534246,200.60849657534246,200.60849657534246,200.60849657534246,,,
PE,206.2373002283105,206.2373002283105,206.2373002283105,206.2373002283105,206.2373002283105,206.2373002283105,206.2373002283105,206.2373002283105,,,
ES,211.46014269406393,211.46014269406393,211.46014269406393,211.46014269406393,211.46014269406393,211.46014269406393,211.46014269406393,211.46014269406393,,,
CL-SEN,211.88424315068494,211.88424315068494,211.88424315068494,211.88424315068494,211.88424315068494,211.88424315068494,211.88424315068494,211.88424315068494,,,
PT,222.85501598173516,222.85501598173516,222.85501598173516,222.85501598173516,222.85501598173516,222.85501598173516,222.85501598173516,222.85501598173516,,,
LT,229.26999657534245,229.26999657534245,229.26999657534245,229.26999657534245,229.26999657534245,229.26999657534245,229.26999657534245,,,,
GB,234.79788356164383,234.79788356164383,234.79788356164383,234.79788356164383,234.79788356164383,234.79788356164383,234.79788356164383,,,,
US-NW-PACW,235.75851712328765,235.75851712328765,235.75851712328765,235.75851712328765,235.75851712328765,235.75851712328765,235.75851712328765,,,,
PA,239.69905821917808,239.69905821917808,239.69905821917808,239.69905821917808,239.69905821917808,239.69905821917808,239.69905821917808,,,,
AT,244.51572602739722,244.51572602739722,244.51572602739722,244.51572602739722,244.51572602739722,244.51572602739722,244.51572602739722,,,,
US-CAL-BANC,253.481845890411,253.481845890411,253.481845890411,253.481845890411,253.481845890411,253.481845890411,253.481845890411,,,,
US-SW-SRP,256.1828789954337,256.1828789954337,256.1828789954337,256.1828789954337,256.1828789954337,256.1828789954337,256.1828789954337,,,,
US-CAL-CISO,264.2328356164383,264.2328356164383,264.2328356164383,264.2328356164383,264.2328356164383,264.2328356164383,264.2328356164383,,,,
SI,276.5638173515982,276.5638173515982,276.5638173515982,276.5638173515982,276.5638173515982,276.5638173515982,276.5638173515982,,,,
US-NY-NYIS,281.34514726027396,281.34514726027396,281.34514726027396,281.34514726027396,281.34514726027396,281.34514726027396,281.34514726027396,,,,
US-CENT-SPA,284.0601723744292,284.0601723744292,284.0601723744292,284.0601723744292,284.0601723744292,284.0601723744292,284.0601723744292,,,,
LV,284.2007945205479,284.2007945205479,284.2007945205479,284.2007945205479,284.2007945205479,284.2007945205479,284.2007945205479,,,,
US-NE-ISNE,285.22087671232873,285.22087671232873,285.22087671232873,285.22087671232873,285.22087671232873,285.22087671232873,285.22087671232873,,,,
HU,298.2814703196347,298.2814703196347,298.2814703196347,298.2814703196347,298.2814703196347,298.2814703196347,,,,,
HR,310.8345696347032,310.8345696347032,310.8345696347032,310.8345696347032,310.8345696347032,310.8345696347032,,,,,
US-CAR-CPLE,311.79447602739725,311.79447602739725,311.79447602739725,311.79447602739725,311.79447602739725,311.79447602739725,,,,,
US-CAR-DUK,311.8410582191781,311.8410582191781,311.8410582191781,311.8410582191781,311.8410582191781,311.8410582191781,,,,,
SK,345.0100799086758,345.0100799086758,345.0100799086758,345.0100799086758,345.0100799086758,345.0100799086758,,,,,
IT-CNO,352.3581061643835,352.3581061643835,352.3581061643835,352.3581061643835,352.3581061643835,352.3581061643835,,,,,
GB-NIR,354.6050878995434,354.6050878995434,354.6050878995434,354.6050878995434,354.6050878995434,354.6050878995434,,,,,
LU,362.2498150684931,362.2498150684931,362.2498150684931,362.2498150684931,362.2498150684931,362.2498150684931,,,,,
US-NW-IPCO,365.26175913242014,365.26175913242014,365.26175913242014,365.26175913242014,365.26175913242014,365.26175913242014,,,,,
US-TEN-TVA,366.08589497716895,366.08589497716895,366.08589497716895,366.08589497716895,366.08589497716895,366.08589497716895,,,,,
US-CAL-LDWP,374.18884817351596,374.18884817351596,374.18884817351596,374.18884817351596,374.18884817351596,374.18884817351596,,,,,
IT-NO,375.35323744292236,375.35323744292236,375.35323744292236,375.35323744292236,375.35323744292236,375.35323744292236,,,,,
EE,377.80571575342464,377.80571575342464,377.80571575342464,377.80571575342464,377.80571575342464,,,,,,
US-CAL-TIDC,383.9802534246575,383.9802534246575,383.9802534246575,383.9802534246575,383.9802534246575,,,,,,
US-SW-WALC,394.27036187214605,394.27036187214605,394.27036187214605,394.27036187214605,394.27036187214605,,,,,,
TR,396.1520662100457,396.1520662100457,396.1520662100457,396.1520662100457,396.1520662100457,,,,,,
IE,397.21772945205475,397.21772945205475,397.21772945205475,397.21772945205475,397.21772945205475,,,,,,
NL,398.21049657534246,398.21049657534246,398.21049657534246,398.21049657534246,398.21049657534246,,,,,,
US-FLA-FPL,400.9999212328767,400.9999212328767,400.9999212328767,400.9999212328767,400.9999212328767,,,,,,
US-TEX-ERCO,401.8056461187215,401.8056461187215,401.8056461187215,401.8056461187215,401.8056461187215,,,,,,
US-CAR-SCEG,413.7088515981735,413.7088515981735,413.7088515981735,413.7088515981735,413.7088515981735,,,,,,
US-MIDA-PJM,425.3411255707763,425.3411255707763,425.3411255707763,425.3411255707763,425.3411255707763,,,,,,
GR,433.91603196347035,433.91603196347035,433.91603196347035,433.91603196347035,433.91603196347035,,,,,,
AU-WA,434.8869691780822,434.8869691780822,434.8869691780822,434.8869691780822,434.8869691780822,,,,,,
HK,435.3599999999999,435.3599999999999,435.3599999999999,435.3599999999999,,,,,,,
IT-SO,448.8693710045662,448.8693710045662,448.8693710045662,448.8693710045662,,,,,,,
US-SW-AZPS,458.37979794520544,458.37979794520544,458.37979794520544,458.37979794520544,,,,,,,
JP-KN,458.4847054794521,458.4847054794521,458.4847054794521,458.4847054794521,,,,,,,
US-SE-SOCO,460.91296461187216,460.91296461187216,460.91296461187216,460.91296461187216,,,,,,,
IT-CSO,461.0920148401826,461.0920148401826,461.0920148401826,461.0920148401826,,,,,,,
US-FLA-TAL,464.09693264840183,464.09693264840183,464.09693264840183,464.09693264840183,,,,,,,
US-CENT-SWPP,466.7348595890411,466.7348595890411,466.7348595890411,466.7348595890411,,,,,,,
RO,473.1699315068493,473.1699315068493,473.1699315068493,473.1699315068493,,,,,,,
IT-SIC,477.221946347032,477.221946347032,477.221946347032,477.221946347032,,,,,,,
US-CAR-CPLW,478.5029600456621,478.5029600456621,478.5029600456621,478.5029600456621,,,,,,,
US-NW-NEVP,479.12168150684937,479.12168150684937,479.12168150684937,479.12168150684937,,,,,,,
DE,481.4542100456621,481.4542100456621,481.4542100456621,481.4542100456621,,,,,,,
US-NW-GRID,486.8194006849315,486.8194006849315,486.8194006849315,,,,,,,,
KR,490.82366324200916,490.82366324200916,490.82366324200916,,,,,,,,
SG,491.5096723744293,491.5096723744293,491.5096723744293,,,,,,,,
US-MIDW-MISO,524.6019109589041,524.6019109589041,524.6019109589041,,,,,,,,
US-FLA-FPC,535.0040833333334,535.0040833333334,535.0040833333334,,,,,,,,
BG,535.5372340182648,535.5372340182648,535.5372340182648,,,,,,,,
TW,535.7792579908677,535.7792579908677,535.7792579908677,,,,,,,,
AU-VIC,541.0684280821918,541.0684280821918,541.0684280821918,,,,,,,,
CZ,545.6372420091324,545.6372420091324,545.6372420091324,,,,,,,,
JP-TK,555.1362271689497,555.1362271689497,555.1362271689497,,,,,,,,
US-NW-PSCO,557.1664018264839,557.1664018264839,557.1664018264839,,,,,,,,
US-FLA-FMPP,565.8939771689498,565.8939771689498,565.8939771689498,,,,,,,,
IL,577.2022363013698,577.2022363013698,,,,,,,,,
US-FLA-TEC,578.1491689497716,578.1491689497716,,,,,,,,,
US-SW-PNM,579.3393641552512,579.3393641552512,,,,,,,,,
BA,581.4339486301369,581.4339486301369,,,,,,,,,
AU-NSW,592.9234143835615,592.9234143835615,,,,,,,,,
US-SW-EPE,602.0049726027397,602.0049726027397,,,,,,,,,
IT-SAR,613.1161575342466,613.1161575342466,,,,,,,,,
US-CAR-SC,614.2364965753424,614.2364965753424,,,,,,,,,
IN-WE,614.7593310502282,614.7593310502282,,,,,,,,,
US-SW-TEPC,615.0322842465754,615.0322842465754,,,,,,,,,
ID,652.36,652.36,,,,,,,,,
AU-QLD,657.0628424657534,657.0628424657534,,,,,,,,,
US-NW-PACE,663.4274703196347,,,,,,,,,,
US-FLA-JEA,672.3972271689497,,,,,,,,,,
US-MIDW-AECI,672.4977762557077,,,,,,,,,,
US-NW-NWMT,687.7333618721461,,,,,,,,,,
US-FLA-GVL,688.1029748858448,,,,,,,,,,
ZA,704.4555753424659,,,,,,,,,,
IN-MH,731.024582191781,,,,,,,,,,
IN-UP,731.5320593607307,,,,,,,,,,
US-NW-WACM,768.4439646118722,,,,,,,,,,
PL,819.2041278538813,,,,,,,,,,
US-MIDW-LGEE,860.8752716894977,,,,,,,,,,
US-HI-OA,918.3538299086757,,,,,,,,,,
CY,949.7636461187216,,,,,,,,,,
