stats,1,6,12,24,48,96,168
defer,41.75187668896319,39.01406433561665,34.3480975168479,28.315105210987088,25.613408277284613,22.148939569837797,18.94240241535746
interrupt,0.0,1.1028701417695286,4.434005354986991,8.769768635028047,9.506351591312036,10.6211412767328,11.564936106263389
