latency,0,50,99
5,379.7666936834094,372.3320347792999,372.3320347792999
50,379.7666936834094,261.6117339041096,199.76881114916284
100,379.7666936834094,244.37620532724503,135.6410149543379
150,379.7666936834094,208.55697728310503,86.62357271689497
200,379.7666936834094,206.2001820395738,40.11239273211568
250,379.7666936834094,206.984698021309,28.471166666666665
300,379.7666936834094,206.2001820395738,28.471166666666665
