job,Asia,Americas,Global,Europe,Oceania
1,0.0,0.0,0.0,0.0,0.0
6,0.8240812453989289,2.9696907948812887,2.983980416540515,3.4487413119082073,4.091344201834263
12,5.9034823673982615,9.492930180428761,9.881476933790829,10.322077607156768,17.741852818059094
24,14.069505375267092,17.58626912090544,18.36050075979097,18.107898238239382,34.664772970085465
48,7.884840166979132,12.810796858013255,13.392157545482855,14.186121690920146,23.27578219287026
96,4.368282711787921,9.086318500851721,9.594356574908446,10.749197437085341,15.91189312199083
168,2.768232092515001,6.583926756698673,7.140300871146952,8.477582342623915,11.299205494115707
