slack,Asia,Americas,Global,Europe,Oceania
8760,14.256352325591129,30.28529276421078,32.647421366980986,38.3561708423414,48.29909408953912
24,1.774128834919108,4.1120912770271065,4.3892605196334165,5.1128606707411,6.7971667320716564
