slack,Asia,Americas,Global,Europe,Oceania
8760,3.35813586757232,2.5248741483118957,2.0370475468533327,3.6650948533179237,11.408414939100089
24,0.3945604970181516,0.3608711067752669,0.2784269911316181,0.48135893382351747,1.5346402657974068
