0,20,40,60,80,100
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
580.23,516.7,516.7,516.7,516.7,516.7
