job,Asia,Americas,Global,Europe,Oceania
1,8.218228767262165,14.70339114163935,15.42221713042322,16.76667089186982,25.972267475029835
6,7.029139622525274,11.802436872210087,12.468194608136395,13.520545338726814,21.209188102569104
12,4.371008797055786,7.921725379772255,8.379151432663537,9.302282453858462,13.561189297668024
24,0.49187711778119425,3.22164271544396,3.485354095984916,4.52385962009642,4.379930088307064
48,0.3403755105777333,2.049552222777954,2.2582449706918077,2.9709081107901913,2.8652829402809297
96,0.20570591180221953,1.1695869369475873,1.292161581854744,1.7098825410092127,1.5858897868426223
168,0.1210270009673942,0.7053755582046428,0.7530890241577342,0.9670951640670099,0.9149920928222638
