slack,Asia,Americas,Global,Europe,Oceania
8760,3.062972480364584,4.25594066435678,3.531334689125726,6.351432484873044,12.114800389066069
24,0.2070366692290693,0.4790242394176844,0.3231334907040428,0.5129373532839908,0.06663034727764172
