slack,Asia,Americas,Global,Europe,Oceania
8760,10.943714666348189,29.065682536672657,29.07492987303785,40.637202794806434,64.80494700567695
24,0.7567103714417232,2.9688885508872644,2.632688110972692,3.513620377844422,5.510827935638348
