job,Asia,Americas,Global,Europe,Oceania
1,0.0,0.0,0.0,0.0,0.0
6,0.9734842095418782,1.0066230170964294,1.100724265028681,1.2184975466003405,1.4123213930346175
12,4.506440798976118,4.080829479407362,4.429258164381026,4.292637234810861,8.157601162474815
24,9.203758113757281,8.06509155657756,8.743072035473533,7.557286214889275,21.05856066954769
48,8.631774594150805,8.810031662526782,9.480469855574787,8.758781115189956,21.203378811111925
96,8.131653471183975,10.090726126973188,10.5875776759487,10.128960049560797,22.20312734992669
168,7.790628975515446,10.655348340441659,11.519139918301446,11.780374360201245,23.87681116030447
