slack,Asia,Americas,Global,Europe,Oceania
8760,3.8642912780613368,6.174805020671781,4.937863398679486,10.336772494366016,12.155773815173033
24,0.2258365256416977,0.5994988972349226,0.40948848212887495,0.8277841205952992,0.14858933876658265
