slack,Asia,Americas,Global,Europe,Oceania
8760,11.662918179053754,20.44697761412894,27.052471966899684,35.61259021634019,64.44288492931513
24,0.6517544447197395,2.0203426822786734,2.265289818848553,3.1026508794508363,5.02215861639845
