0,20,40,60,80,100
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
2847.59,302.22,301.28,300.56,299.87,299.52
