job,Asia,Americas,Global,Europe,Oceania
1,30.384502226281537,54.70253677990323,57.37978488096331,62.47126937372354,96.40980933896564
6,25.99322005178585,43.99774675091059,46.47392411243052,50.49269649430102,78.74805677948584
12,16.187376551148198,29.660565143954084,31.37358443757334,34.913376261664034,50.55113583785137
24,1.87416121349715,12.280363784847218,13.280330230265445,17.231946009912157,16.683624588457178
48,1.300685773852796,7.833184733964515,8.630396398038961,11.354600547244331,10.944928331611573
96,0.7871191666746812,4.479798874620573,4.947533945130396,6.5469617502500785,6.0599521401502665
168,0.4630974936772125,2.706611807667345,2.9122525147864615,3.7932393234771893,3.5064204698406365
