job,Asia,Americas,Global,Europe,Oceania
1,70.86163574961948,146.79621093134938,153.93770637041982,178.76093411973616,201.82320923026742
6,62.90604361000064,137.03306303458777,143.85287766959334,167.48573046090064,192.57848418590737
12,47.439203559771904,120.55571968980364,126.6558400812977,150.56542081423066,164.27872034354945
24,26.974096677762518,99.01925070202824,104.48991523255768,131.80776339450358,112.69446951116493
48,25.258681812856267,88.47806717790894,94.51505021718627,119.58388356903902,106.7973327553792
96,22.690664913525026,74.64283755973463,81.72527988584811,104.83350128336645,96.49946322610117
168,19.850653718235037,64.16316267255185,69.88802026479746,88.78960953252216,84.08787391513104
