data,SE-SE1,SE-SE2,SE-SE3,US-NW-SCL,US-NW-CHPD,US-NW-DOPD,AU-TAS,NO-NO3,CA-QC,NO-NO1,NO-NO5,US-NW-GCPD,SE-SE4,NO-NO4,NO-NO2,CA-ON,DK-BHM,US-NW-TPWR,NZ,UY,US-NW-BPAT,FR,BR-CS,BR-N,US-NW-PSEI,FI,CH,DK-DK2,BE,US-NW-PGE,AU-SA,DK-DK1,PE,ES,CL-SEN,PT,LT,GB,US-NW-PACW,PA,AT,US-CAL-BANC,US-SW-SRP,US-CAL-CISO,SI,US-NY-NYIS,US-CENT-SPA,LV,US-NE-ISNE,HU,HR,US-CAR-CPLE,US-CAR-DUK,SK,IT-CNO,GB-NIR,LU,US-NW-IPCO,US-TEN-TVA,US-CAL-LDWP,IT-NO,EE,US-CAL-TIDC,US-SW-WALC,TR,IE,NL,US-FLA-FPL,US-TEX-ERCO,US-CAR-SCEG,US-MIDA-PJM,GR,AU-WA,HK,IT-SO,US-SW-AZPS,JP-KN,US-SE-SOCO,IT-CSO,US-FLA-TAL,US-CENT-SWPP,RO,IT-SIC,US-CAR-CPLW,US-NW-NEVP,DE,US-NW-GRID,KR,SG,US-MIDW-MISO,US-FLA-FPC,BG,TW,AU-VIC,CZ,JP-TK,US-NW-PSCO,US-FLA-FMPP,IL,US-FLA-TEC,US-SW-PNM,BA,AU-NSW,US-SW-EPE,IT-SAR,US-CAR-SC,IN-WE,US-SW-TEPC,ID,AU-QLD,US-NW-PACE,US-FLA-JEA,US-MIDW-AECI,US-NW-NWMT,US-FLA-GVL,ZA,IN-MH,IN-UP,US-NW-WACM,PL,US-MIDW-LGEE,US-HI-OA,CY
Spatial,95.69361132449042,95.57495283342588,93.64047563776379,93.485706165001,93.25825955101097,92.8524049765225,92.73952895276584,92.59523789115539,92.27138181632209,92.04163880687385,91.51398268402755,89.94912200420498,89.90583381575738,88.01986055614896,85.63426142841689,83.92969688527164,81.91077907545005,81.75674969387673,74.02398550817011,74.03070318726651,73.95795644888295,72.9665974651488,72.39682667376363,71.45768357798939,64.59592003654868,60.02330514938674,58.61172692451304,56.56762115812212,53.399993893688176,52.64368749888876,51.19093137077272,45.51386678132066,43.99879043880775,42.512302681776376,42.477969845282686,39.3877184622348,37.72773680106631,36.19823489439049,36.02137267430666,35.00572459370559,33.604483721461996,31.19088509846473,30.48260695558335,28.281888945294114,24.828029083069545,23.60963081513102,23.065332893674046,22.77044352815835,22.539308264881416,19.01450932612901,15.584355373885293,15.336204227282302,15.317139577665984,6.333072893442025,4.350415823485553,3.8284185087138964,1.490943639691457,0.923352109264718,0.5499767255787507,-1.4500404850664839,-1.8661534939809983,-2.6373017930750944,-4.196311961941425,-6.97437256138553,-7.527444385067331,-7.75592035342793,-8.284141331766474,-8.851585278937545,-9.140308771382255,-12.313583658633602,-15.486731779635871,-17.766847406563013,-18.13386645710279,-18.169290166882053,-21.76116957910516,-24.391719316352567,-24.44735261111053,-25.140879885263367,-25.122335660811775,-25.968786840277595,-26.760479971366944,-28.450664312781576,-29.380309260922665,-29.850305071832135,-30.00558906642945,-30.89274898973538,-32.23226774814454,-33.22223043892928,-33.411865601414135,-42.39877706940418,-45.208347781388845,-45.40192450425558,-45.4393357721117,-46.83340099111394,-48.1539504852952,-50.68399820034424,-51.17778971399434,-53.594646353873564,-56.667871911144466,-56.88166443302173,-57.40834433146952,-57.894023426581775,-61.0226318531284,-63.47667854133104,-66.33730404943046,-66.69973869799682,-66.83965974173155,-66.88538911257864,-77.06936359166478,-78.39467303421827,-80.08239879394428,-82.4921152005635,-82.53261981345845,-86.69518689746138,-86.72419741570333,-91.24673652746334,-98.41250790470883,-98.55759280888395,-108.53912624871555,-122.55246831873043,-133.6414258071816,-149.24711384115136,-157.79953026200576
Temporal,0.4612368223610093,0.25157041761061383,0.8871099003497968,0.0,0.2348127273065716,0.6317510982415991,1.365807220013416,0.5990189963441198,0.22458753795075384,1.1938966511834173,0.7834819094456175,2.7986899422720874,2.8501284548516,0.9167023626714471,6.49798231217947,7.96164437683695,7.982084191694494,4.40932908379314,4.160397144092268,8.647513167476209,5.992744551921403,4.890884236689662,3.446128985240334,4.6340197746720655,6.216139927867954,4.779123631644233,15.60950531371528,12.398387283396499,12.450570858390938,8.82846732751191,25.666857087857867,16.82623014288533,6.024669451085778,12.967405244826962,17.53954382645008,12.644531608424007,18.01785090491556,14.668560148713931,20.269924470459536,9.669518513328258,13.552433037832223,12.56010280092499,13.772985804923827,23.577158037916643,14.08091220919279,6.317637127261887,40.781048760829336,19.885090412101956,10.774066708022694,13.512434868530454,16.5852434642664,21.04706433903214,10.11860224296205,16.258192134272495,21.278054815367714,29.674033606617854,32.094489103024216,25.25400023161576,6.6715473669808985,20.372188481379755,13.870204022008178,16.809250300943805,26.107284360468185,17.1509018093947,10.744894003550318,23.625551674905537,22.483963500756094,10.770589025115987,18.42959576016391,16.49547462852496,6.410078928789662,32.12412164585109,40.44673415974545,0.0,32.10419355651373,18.657916377729073,11.260722648936667,7.78394233035297,30.367406772781607,10.322852808281837,27.421419731007333,17.350955728326486,31.906811360561903,9.436953401330106,30.444483137834062,30.578064937010087,17.797229472772372,5.355242988635821,4.087757908459148,11.709939358851354,9.032327962335149,13.551307365968471,12.85675011604188,28.00224311008483,14.93607577196844,19.312225654274826,30.300361408590668,9.899540222103482,4.838956369104508,18.442377402209477,35.5181006118688,31.35317343858152,40.950635592461154,23.531443891447477,36.159176796957446,16.114364328734066,16.929136995397073,31.52988030786992,0.0,42.66099005975245,35.894816348358304,12.171535041549829,21.418908585278256,17.868762921443555,8.821035345458094,9.310638601663145,6.192077021759172,7.547518925999282,20.547390933565115,28.514087318269752,8.806042750891832,34.49349189738678,63.8158131673395
Net,96.15484814685144,95.82652325103652,94.5275855381136,93.485706165001,93.49307227831753,93.48415607476412,94.10533617277922,93.19425688749953,92.49596935427284,93.2355354580573,92.29746459347318,92.74781194647707,92.75596227060898,88.93656291882039,92.13224374059637,91.89134126210857,89.89286326714458,86.16607877766985,78.18438265226237,82.67821635474273,79.95070100080433,77.85748170183844,75.84295565900395,76.09170335266145,70.81205996441665,64.80242878103098,74.22123223822831,68.96600844151862,65.8505647520791,61.47215482640067,76.85778845863057,62.34009692420598,50.02345988989353,55.47970792660333,60.01751367173277,52.03225007065881,55.745587705981876,50.86679504310443,56.2912971447662,44.67524310703384,47.15691675929422,43.75098789938972,44.25559276050717,51.85904698321075,38.908941292262334,29.927267942392906,63.84638165450338,42.65553394026031,33.313374972904114,32.526944194659464,32.1695988381517,36.38326856631444,25.435741820628035,22.591265027714513,25.628470638853276,33.50245211533175,33.585432742715675,26.177352340880475,7.221524092559648,18.922147996313278,12.004050528027179,14.171948507868715,21.910972398526766,10.17652924800917,3.21744961848299,15.869631321477616,14.19982216898962,1.9190037461784406,9.289286988781656,4.181890969891359,-9.076652850846205,14.357274239288081,22.31286770264267,-18.169290166882053,10.343023977408562,-5.733802938623497,-13.186629962173868,-17.35693755491039,5.245071111969838,-15.645934031995752,0.6609397596403904,-11.09970858445509,2.52650209963923,-20.413351670502035,0.4388940714046152,-0.31468405272528854,-14.435038275372179,-27.866987450293458,-29.324107692954993,-30.688837710552825,-36.17601981905369,-31.850617138287113,-32.58258565606981,-18.83115788102911,-33.21787471332676,-31.371772546069415,-20.877428305403676,-43.695106131770075,-51.82891554203996,-38.439287030812245,-21.89024371960072,-26.540849988000254,-20.071996260667248,-39.94523464988355,-30.178127252473022,-50.58537436926275,-49.91052274633446,-35.35550880470874,-77.06936359166478,-35.73368297446583,-44.18758244558598,-70.3205801590137,-61.11371122818017,-68.82642397601784,-77.90316207024523,-81.93609792580018,-92.22043088294967,-91.01007388288467,-87.99173531515045,-94.03838100046067,-124.83538305628981,-114.75362194376457,-93.98371709466626
